Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos,Hilly_Temperature,Hilly_Air_Pressure
2024-11-03,85.0,27575.0,134.83,150.0,1,1,0,0,0,5.6,0.1,854.9,18.4,4.6,875.35,9.7,25.4,0.3,1001.4,3,11,6,0,-0.5000000000000004,0.8660254037844384,16.65,853.9
2024-11-04,85.0,14000.0,134.83,150.0,1,1,0,0,0,5.6,7.2,853.75,17.200000000000003,3.5,874.45,8.3,25.15,0.0,1000.95,4,11,0,0,-0.5000000000000004,0.8660254037844384,14.825,852.85
2024-11-05,85.0,19875.0,134.89,150.0,1,1,0,0,0,5.6,0.0,855.5,18.35,2.5,875.6500000000001,0.0,24.55,0.1,1001.95,5,11,1,0,-0.5000000000000004,0.8660254037844384,15.775,854.275
2024-11-06,85.0,59875.0,134.88,150.0,1,1,0,0,0,5.6,0.0,854.5,17.75,0.0,875.55,0.0,24.4,0.0,1002.4,6,11,2,0,-0.5000000000000004,0.8660254037844384,15.175,854.025
2024-11-07,95.0,63462.0,135.16,150.0,1,1,0,0,0,5.6,0.0,853.8499999999999,18.25,0.0,875.05,0.0,24.25,0.0,1001.5,7,11,3,0,-0.5000000000000004,0.8660254037844384,14.675,852.9
2024-11-08,85.0,41400.0,135.3,150.0,1,1,0,0,0,5.6,0.0,854.2,16.85,0.0,875.2,0.2,24.3,0.0,1002.25,8,11,4,0,-0.5000000000000004,0.8660254037844384,14.825,853.3000000000001
2024-11-09,95.0,13470.0,135.31,150.0,1,1,0,0,0,5.6,0.0,854.5,16.8,0.0,875.2,1.2,23.85,0.0,1002.75,9,11,5,1,-0.5000000000000004,0.8660254037844384,15.0,853.55
2024-11-10,98.75,35250.0,135.31,150.0,1,1,0,0,0,5.6,0.3,854.4000000000001,17.0,2.4,874.85,4.0,24.5,0.0,1002.35,10,11,6,0,-0.5000000000000004,0.8660254037844384,15.274999999999999,853.35
2024-11-11,95.0,52700.0,135.31,150.0,1,1,0,0,0,5.6,0.0,854.4,17.75,0.6,874.9,2.2,24.15,0.0,1001.65,11,11,0,0,-0.5000000000000004,0.8660254037844384,15.5,853.2
2024-11-12,95.0,52864.0,135.34,150.0,1,1,0,0,0,5.6,0.1,853.35,16.75,0.9,873.8499999999999,1.9,23.6,0.0,1001.2,12,11,1,0,-0.5000000000000004,0.8660254037844384,14.775,852.225
2024-11-13,95.0,61320.0,135.34,150.0,1,1,0,0,0,5.6,0.4,851.45,16.8,0.5,871.7,0.4,22.7,0.0,1000.15,13,11,2,0,-0.5000000000000004,0.8660254037844384,15.024999999999999,850.5
2024-11-14,95.0,59179.0,135.31,150.0,1,1,0,0,0,5.6,0.4,853.25,17.05,0.0,873.7,0.0,22.950000000000003,0.0,1001.6,14,11,3,0,-0.5000000000000004,0.8660254037844384,15.399999999999999,852.25
2024-11-15,95.0,91320.0,135.34,153.0,1,1,0,0,0,5.6,0.0,852.35,16.200000000000003,0.0,872.4,0.0,22.3,0.0,1000.45,15,11,4,0,-0.5000000000000004,0.8660254037844384,15.375,851.25
2024-11-16,95.0,101625.0,135.34,153.0,0,1,0,0,0,5.6,0.0,851.25,15.9,0.0,870.95,0.4,20.7,0.0,1000.2,16,11,5,1,-0.5000000000000004,0.8660254037844384,14.625,849.975
2024-11-17,95.0,79900.0,135.34,153.0,0,1,0,0,0,5.6,0.0,851.7,16.549999999999997,0.0,872.1,0.9,21.05,0.0,1000.5,17,11,6,0,-0.5000000000000004,0.8660254037844384,14.95,850.8000000000001
2024-11-18,95.0,72093.0,135.34,153.0,0,1,0,0,0,5.6,0.0,852.9000000000001,15.1,0.0,873.0999999999999,0.0,21.4,0.0,1002.35,18,11,0,0,-0.5000000000000004,0.8660254037844384,13.75,851.825
2024-11-19,95.0,53632.0,135.32,153.0,0,1,0,0,0,5.6,0.0,854.15,14.2,1.5,874.2,0.5,21.45,0.0,1003.0,19,11,1,0,-0.5000000000000004,0.8660254037844384,13.2,853.05
2024-11-20,95.0,56430.0,135.37,153.0,0,1,0,0,0,5.6,0.0,852.9000000000001,15.0,2.2,873.55,0.9,21.05,0.0,1002.25,20,11,2,0,-0.5000000000000004,0.8660254037844384,12.825,851.875
2024-11-21,95.0,71958.0,135.37,153.0,0,1,0,0,0,5.6,0.0,852.15,14.3,2.5,872.6500000000001,0.4,20.75,0.0,1001.55,21,11,3,0,-0.5000000000000004,0.8660254037844384,12.399999999999999,851.175
2024-11-22,95.0,72980.0,135.5,153.0,0,1,0,0,0,5.6,0.1,852.5999999999999,14.0,1.4,872.7,1.0,20.15,0.0,1001.6,22,11,4,0,-0.5000000000000004,0.8660254037844384,12.675,851.3249999999999
2024-11-23,95.0,63820.0,135.42,153.0,0,1,0,0,0,5.6,0.0,853.1500000000001,13.4,0.5,872.8499999999999,0.3,19.6,0.0,1003.35,23,11,5,1,-0.5000000000000004,0.8660254037844384,12.125,851.625
2024-11-24,95.0,61340.0,135.42,153.0,0,1,0,0,0,5.6,0.0,852.05,13.3,0.0,871.95,0.0,19.55,0.0,1002.25,24,11,6,0,-0.5000000000000004,0.8660254037844384,12.65,850.5999999999999
2024-11-25,95.0,33903.0,135.42,153.0,0,1,0,0,0,5.6,0.0,852.3499999999999,14.15,0.1,872.3,1.6,19.3,0.0,1002.25,25,11,0,0,-0.5000000000000004,0.8660254037844384,12.7,851.05
2024-11-26,95.0,88109.0,135.17,153.0,0,1,0,0,0,5.6,0.1,852.15,15.1,1.4,872.1500000000001,2.0,19.8,0.0,1001.35,26,11,1,0,-0.5000000000000004,0.8660254037844384,12.925,850.4749999999999
2024-11-27,95.0,46930.0,135.23,153.0,0,1,0,0,0,5.6,0.0,852.0,14.0,0.7,872.3,0.4,19.65,0.0,1002.15,27,11,2,0,-0.5000000000000004,0.8660254037844384,11.75,850.6
2024-11-28,95.0,62655.0,135.43,153.0,0,1,0,0,0,5.6,0.0,852.9,13.25,0.6,873.05,0.1,19.5,0.0,1003.55,28,11,3,0,-0.5000000000000004,0.8660254037844384,11.600000000000001,851.825
2024-11-29,95.0,58350.0,135.48,153.0,0,1,0,0,0,5.6,0.0,853.55,14.55,0.0,874.6,0.0,19.55,0.0,1003.25,29,11,4,0,-0.5000000000000004,0.8660254037844384,12.25,852.4
2024-11-30,95.0,63045.0,135.48,153.0,0,1,0,0,0,5.6,0.0,852.25,13.65,0.0,872.3,0.0,19.35,0.0,1001.35,30,11,5,1,-0.5000000000000004,0.8660254037844384,12.375,850.875
2024-12-01,90.0,60965.0,135.48,153.0,0,0,0,0,1,6.05,0.0,850.95,14.25,0.0,870.95,0.0,18.75,0.0,999.9,1,12,6,0,-2.4492935982947064e-16,1.0,12.75,849.325
2024-12-02,95.0,54875.0,135.48,153.0,0,0,0,0,1,6.05,0.0,850.2,13.75,0.0,869.75,0.0,18.5,0.0,1000.5,2,12,0,0,-2.4492935982947064e-16,1.0,12.8,848.9000000000001
2024-12-03,95.0,53325.0,135.82,153.0,0,0,0,0,1,6.05,0.0,851.3499999999999,14.4,0.0,872.1500000000001,0.0,18.6,0.0,1001.4,3,12,1,0,-2.4492935982947064e-16,1.0,12.350000000000001,850.15
2024-12-04,95.0,81375.0,135.8,153.0,0,0,0,0,1,6.05,0.0,849.9,14.65,0.0,870.2,0.0,17.85,0.0,1000.5,4,12,2,0,-2.4492935982947064e-16,1.0,12.6,848.7249999999999
2024-12-05,95.0,74580.0,135.89,153.0,0,0,0,0,1,6.05,0.0,849.65,13.55,0.0,869.75,0.0,18.05,0.0,1000.7,5,12,3,0,-2.4492935982947064e-16,1.0,11.625,848.5
2024-12-06,95.0,66220.0,135.88,153.0,0,0,0,0,1,6.05,0.0,848.95,14.1,0.0,869.1500000000001,0.0,16.85,0.0,1000.4,6,12,4,0,-2.4492935982947064e-16,1.0,11.55,847.325
2024-12-07,95.0,84074.0,135.81,153.0,0,0,0,0,1,6.05,0.0,849.6,13.75,0.0,869.6500000000001,0.0,16.45,0.0,1001.2,7,12,5,1,-2.4492935982947064e-16,1.0,11.45,848.2
2024-12-08,95.0,87550.0,135.81,153.0,0,0,0,0,1,6.05,0.1,851.05,13.15,0.1,871.05,2.4,17.15,0.0,1001.9,8,12,6,0,-2.4492935982947064e-16,1.0,10.675,849.55
2024-12-09,95.0,114450.0,135.81,153.0,0,0,0,0,1,6.05,0.3,849.9,10.75,0.0,869.65,0.2,17.45,0.4,1001.2,9,12,0,0,-2.4492935982947064e-16,1.0,9.525,848.4749999999999
2024-12-10,95.0,94255.0,135.88,153.0,0,0,0,0,1,6.05,0.0,848.95,11.05,0.0,869.25,0.0,16.75,0.0,1001.15,10,12,1,0,-2.4492935982947064e-16,1.0,9.175,847.6
2024-12-11,95.0,115140.0,136.07,153.0,0,0,0,0,1,6.05,0.0,851.2,11.9,0.0,871.05,0.0,15.5,0.0,1003.6,11,12,2,0,-2.4492935982947064e-16,1.0,10.45,849.6500000000001
2024-12-12,95.0,97585.0,136.04,153.0,0,0,0,0,1,6.05,0.0,849.35,13.5,0.0,869.6,0.0,14.6,0.0,1002.2,12,12,3,0,-2.4492935982947064e-16,1.0,11.25,848.175
2024-12-13,95.0,100376.0,136.08,153.0,0,0,0,0,1,6.05,0.0,850.2,13.85,0.0,870.35,0.0,14.85,0.0,1002.15,13,12,4,0,-2.4492935982947064e-16,1.0,11.475000000000001,848.9
2024-12-14,95.0,87020.0,135.97,153.0,0,0,0,0,1,6.05,0.0,851.5,11.0,0.0,871.1,0.0,14.7,0.0,1004.7,14,12,5,1,-2.4492935982947064e-16,1.0,9.925,850.0
2024-12-15,95.0,73612.0,135.97,151.0,0,0,0,0,1,6.05,0.0,854.0,12.0,0.0,874.2,0.0,16.4,0.0,1005.95,15,12,6,0,-2.4492935982947064e-16,1.0,10.475,852.925
2024-12-16,95.0,55675.0,135.97,151.0,0,0,0,0,1,6.05,0.0,853.5999999999999,13.8,0.0,873.8,0.0,17.4,0.0,1004.15,16,12,0,0,-2.4492935982947064e-16,1.0,12.725,852.375
2024-12-17,95.0,80379.0,136.09,151.0,0,0,0,0,1,6.05,0.0,853.1500000000001,13.3,0.0,872.6,0.0,17.25,0.0,1003.15,17,12,1,0,-2.4492935982947064e-16,1.0,12.625,851.75
2024-12-18,95.0,73275.0,136.14,151.0,0,0,0,0,1,6.05,0.0,851.35,13.05,0.0,871.4,0.0,17.55,0.0,1001.65,18,12,2,0,-2.4492935982947064e-16,1.0,11.875,849.875
2024-12-19,95.0,71210.0,136.23,151.0,0,0,0,0,1,6.05,0.0,852.75,11.75,0.0,872.55,0.0,16.8,0.0,1003.5,19,12,3,0,-2.4492935982947064e-16,1.0,11.075,851.275
2024-12-20,95.0,78583.0,136.42,151.0,0,0,0,0,1,6.05,0.0,851.15,12.3,0.0,870.8499999999999,0.0,17.7,0.0,1001.15,20,12,4,0,-2.4492935982947064e-16,1.0,11.25,849.5999999999999
2024-12-21,95.0,72662.0,136.33,151.0,0,0,0,0,1,6.05,0.0,850.5,11.9,0.0,870.75,0.4,16.8,0.0,1001.85,21,12,5,1,-2.4492935982947064e-16,1.0,9.925,849.2
2024-12-22,95.0,64600.0,136.33,151.0,0,0,0,0,1,6.05,0.0,850.55,11.75,0.0,871.6,0.0,16.4,0.0,1003.3,22,12,6,0,-2.4492935982947064e-16,1.0,9.7,849.525
2024-12-23,95.0,99531.0,136.33,151.0,0,0,0,0,1,6.05,0.0,852.45,10.6,0.0,871.7,0.0,16.25,0.0,1004.2,23,12,0,0,-2.4492935982947064e-16,1.0,10.425,850.875
2024-12-24,85.0,82525.0,136.5,151.0,0,0,0,0,1,6.05,0.0,851.45,10.6,0.0,871.8,0.3,16.1,0.0,1003.75,24,12,1,0,-2.4492935982947064e-16,1.0,9.5,850.225
2024-12-25,85.0,102350.0,136.63,151.0,0,0,0,0,1,6.05,0.0,853.75,13.3,0.0,873.2,0.4,17.4,0.0,1004.9,25,12,2,0,-2.4492935982947064e-16,1.0,11.325,851.85
2024-12-26,85.0,89350.0,136.63,151.0,0,0,0,0,1,6.05,0.0,854.95,13.25,0.0,875.85,0.0,16.4,0.0,1007.55,26,12,3,0,-2.4492935982947064e-16,1.0,10.7,853.825
2024-12-27,85.0,96375.0,136.73,151.0,0,0,0,0,1,6.05,0.0,855.3,12.75,0.0,875.0,0.0,16.75,0.0,1007.25,27,12,4,0,-2.4492935982947064e-16,1.0,11.475,854.05
2024-12-28,85.0,129205.0,137.16,151.0,0,0,0,0,1,6.05,1.8,854.95,11.25,3.8,874.55,2.9,16.05,0.7,1005.45,28,12,5,1,-2.4492935982947064e-16,1.0,10.25,853.8000000000001
2024-12-29,85.0,130101.0,137.16,151.0,0,0,0,0,1,6.05,0.2,853.85,12.8,4.6,874.2,2.2,18.35,0.4,1004.0,29,12,6,0,-2.4492935982947064e-16,1.0,11.675,852.375
2024-12-30,85.0,101990.0,137.16,151.0,0,0,0,0,1,6.05,0.0,852.1,12.2,0.0,872.3,0.0,16.85,0.0,1005.05,30,12,0,0,-2.4492935982947064e-16,1.0,10.4,850.7750000000001
2024-12-31,85.0,81947.0,137.16,153.0,0,0,0,0,1,6.05,0.0,853.55,11.3,0.0,873.45,0.0,16.35,0.0,1006.05,31,12,1,0,-2.4492935982947064e-16,1.0,10.2,852.2249999999999
2025-01-01,85.0,89844.0,137.29,153.0,0,0,0,0,1,5.41,0.0,850.8,12.5,0.0,871.6,0.0,13.8,0.0,1004.45,1,1,2,0,0.4999999999999999,0.8660254037844387,10.4,849.8
2025-01-02,85.0,42425.0,137.34,153.0,0,0,0,0,1,5.41,0.0,851.4,12.4,0.0,871.05,0.0,13.7,0.0,1004.7,2,1,3,0,0.4999999999999999,0.8660254037844387,11.024999999999999,850.1500000000001
2025-01-03,85.0,71375.0,137.51,153.0,0,0,0,0,1,5.41,0.0,852.45,13.8,0.0,872.95,0.0,14.7,0.0,1004.55,3,1,4,0,0.4999999999999999,0.8660254037844387,12.05,851.45
2025-01-04,85.0,98575.0,137.54,153.0,0,0,0,0,1,5.41,0.0,852.5999999999999,13.15,0.0,872.55,0.0,16.35,0.0,1003.45,4,1,5,1,0.4999999999999999,0.8660254037844387,11.850000000000001,851.25
2025-01-05,85.0,105574.0,137.54,153.0,0,0,0,0,1,5.41,0.0,853.3499999999999,12.55,0.0,872.8499999999999,0.0,16.15,0.0,1004.35,5,1,6,0,0.4999999999999999,0.8660254037844387,11.45,851.9
2025-01-06,75.0,113528.0,137.54,153.0,0,0,0,0,1,5.41,0.0,852.7,13.2,0.0,872.65,0.0,18.6,0.0,1002.4,6,1,0,0,0.4999999999999999,0.8660254037844387,12.375,851.05
2025-01-07,75.0,85400.0,137.63,153.0,0,0,0,0,1,5.41,2.4,849.95,11.1,1.5,869.8499999999999,1.1,17.1,0.1,1001.15,7,1,1,0,0.4999999999999999,0.8660254037844387,9.05,848.1750000000001
2025-01-08,65.0,74123.0,137.45,153.0,0,0,0,0,1,5.41,0.0,847.35,10.35,0.0,867.35,0.0,14.8,0.0,1001.95,8,1,2,0,0.4999999999999999,0.8660254037844387,8.175,845.7750000000001
2025-01-09,75.0,117045.0,137.66,153.0,0,0,0,0,1,5.41,0.0,851.7,9.75,0.0,870.7,0.0,15.3,0.0,1005.9,9,1,3,0,0.4999999999999999,0.8660254037844387,8.775,849.85
2025-01-10,65.0,68750.0,137.66,153.0,0,0,0,0,1,5.41,0.0,854.1,10.1,0.0,873.6,0.0,14.8,0.0,1007.7,10,1,4,0,0.4999999999999999,0.8660254037844387,8.875,852.45
2025-01-11,75.0,85726.0,137.85,153.0,0,0,0,0,1,5.41,0.0,855.55,10.95,0.0,874.8499999999999,0.0,16.450000000000003,0.0,1007.05,11,1,5,1,0.4999999999999999,0.8660254037844387,10.6,853.9
2025-01-12,65.0,84775.0,137.85,153.0,0,0,0,0,1,5.41,0.0,855.0,11.8,0.1,874.75,0.1,17.5,0.0,1005.75,12,1,6,0,0.4999999999999999,0.8660254037844387,11.05,853.4
2025-01-13,65.0,101650.0,137.85,153.0,0,0,0,0,1,5.41,0.0,852.55,11.95,0.0,872.5,0.2,17.5,0.0,1002.95,13,1,0,0,0.4999999999999999,0.8660254037844387,10.15,850.8
2025-01-14,65.0,70725.0,138.83,153.0,0,0,0,0,1,5.41,0.0,852.6,12.25,0.0,873.4,0.0,15.95,0.0,1006.2,14,1,1,0,0.4999999999999999,0.8660254037844387,9.475000000000001,851.425
2025-01-15,65.0,36750.0,138.92,156.0,0,0,0,0,1,5.41,0.0,855.4,11.8,0.0,874.85,0.0,16.3,0.0,1007.3,15,1,2,0,0.4999999999999999,0.8660254037844387,11.0,853.9000000000001
2025-01-16,65.0,66825.0,138.49,156.0,0,0,0,0,1,5.41,0.0,855.0,12.55,0.0,874.45,0.0,16.0,0.0,1006.7,16,1,3,0,0.4999999999999999,0.8660254037844387,11.625,853.55
2025-01-17,65.0,69825.0,138.79,156.0,0,0,0,0,1,5.41,0.0,854.0,12.75,0.0,873.75,0.0,16.5,0.0,1004.35,17,1,4,0,0.4999999999999999,0.8660254037844387,11.95,852.425
2025-01-18,65.0,74850.0,138.88,156.0,0,0,0,0,1,5.41,0.0,852.3,12.95,0.0,872.95,0.0,15.95,0.0,1004.05,18,1,5,1,0.4999999999999999,0.8660254037844387,11.149999999999999,850.95
2025-01-19,65.0,89290.0,138.88,156.0,0,0,0,0,1,5.41,0.0,851.15,14.95,0.0,871.4000000000001,0.0,15.0,0.0,1002.65,19,1,6,0,0.4999999999999999,0.8660254037844387,13.55,849.675
2025-01-20,65.0,92053.0,138.88,156.0,0,0,0,0,1,5.41,0.0,849.4000000000001,14.35,0.0,868.8499999999999,0.0,15.0,0.0,1000.75,20,1,0,0,0.4999999999999999,0.8660254037844387,14.0,848.225
2025-01-21,65.0,103050.0,138.82,156.0,0,0,0,0,1,5.41,0.0,849.2,16.2,0.0,869.5,0.0,15.2,0.0,999.85,21,1,1,0,0.4999999999999999,0.8660254037844387,14.925,848.05
2025-01-22,65.0,75575.0,138.83,156.0,0,0,0,0,1,5.41,0.0,850.25,16.85,0.0,870.6,0.0,15.7,0.0,1000.85,22,1,2,0,0.4999999999999999,0.8660254037844387,15.2,849.15
2025-01-23,65.0,77675.0,138.42,156.0,0,0,0,0,1,5.41,0.0,850.5999999999999,15.4,0.0,870.7,0.0,15.85,0.0,1001.55,23,1,3,0,0.4999999999999999,0.8660254037844387,13.975,849.375
2025-01-24,65.0,66475.0,138.64,156.0,0,0,0,0,1,5.41,0.0,848.75,12.95,0.0,869.3499999999999,0.0,15.25,0.0,999.95,24,1,4,0,0.4999999999999999,0.8660254037844387,11.65,847.375
2025-01-25,65.0,78925.0,138.24,156.0,0,0,0,0,1,5.41,0.0,848.3,12.5,0.0,868.75,0.0,15.75,0.0,1002.0,25,1,5,1,0.4999999999999999,0.8660254037844387,10.125,846.925
2025-01-26,65.0,79650.0,138.24,156.0,0,0,0,0,1,5.41,0.0,850.9000000000001,13.3,0.0,870.5999999999999,0.0,16.85,0.0,1002.35,26,1,6,0,0.4999999999999999,0.8660254037844387,10.850000000000001,849.4000000000001
2025-01-27,65.0,86175.0,138.24,156.0,0,0,0,0,1,5.41,0.0,848.55,13.1,0.0,868.6500000000001,0.0,16.45,0.0,999.65,27,1,0,0,0.4999999999999999,0.8660254037844387,11.3,847.325
2025-01-28,65.0,90162.0,138.46,156.0,0,0,0,0,1,5.41,0.0,848.25,12.7,0.2,868.9,0.0,17.05,0.0,1000.5,28,1,1,0,0.4999999999999999,0.8660254037844387,10.525,847.125
2025-01-29,65.0,94675.0,138.74,156.0,0,0,0,0,1,5.41,0.0,852.5,13.3,0.0,872.15,0.1,16.8,0.0,1003.3,29,1,2,0,0.4999999999999999,0.8660254037844387,11.275,850.6
2025-01-30,65.0,63250.0,138.77,156.0,0,0,0,0,1,5.41,0.0,848.45,13.4,0.0,868.3499999999999,0.2,16.8,0.0,998.65,30,1,3,0,0.4999999999999999,0.8660254037844387,11.899999999999999,846.85
2025-01-31,65.0,76750.0,138.91,160.0,0,0,0,0,1,5.41,0.0,847.1,13.5,0.0,867.25,0.0,16.75,0.0,998.6,31,1,4,0,0.4999999999999999,0.8660254037844387,11.8,846.0
2025-02-01,65.0,72975.0,138.88,160.0,0,0,0,0,1,4.16,0.0,849.75,13.8,0.0,869.4,0.0,16.45,0.0,1000.95,1,2,5,1,0.8660254037844386,0.5000000000000001,12.850000000000001,848.375
2025-02-02,65.0,73461.0,138.88,160.0,0,0,0,0,1,4.16,0.0,849.95,14.55,0.0,870.2,0.0,16.6,0.0,1000.25,2,2,6,0,0.8660254037844386,0.5000000000000001,12.725,848.5
2025-02-03,65.0,90275.0,138.88,160.0,0,0,0,0,1,4.16,0.0,849.2,13.6,0.0,868.6500000000001,0.0,16.4,0.0,1000.55,3,2,0,0,0.8660254037844386,0.5000000000000001,13.05,847.9000000000001
2025-02-04,65.0,87587.0,139.8,160.0,0,0,0,0,1,4.16,0.0,851.45,14.25,0.0,871.05,0.0,17.0,0.0,1001.3,4,2,1,0,0.8660254037844386,0.5000000000000001,13.175,849.9000000000001
2025-02-05,65.0,74175.0,139.62,160.0,0,0,0,0,1,4.16,0.0,850.3,16.05,0.1,870.5,0.6,18.25,0.0,998.6,5,2,2,0,0.8660254037844386,0.5000000000000001,14.85,848.9499999999999
2025-02-06,55.0,103850.0,140.25,160.0,0,0,0,0,1,4.16,0.0,849.1500000000001,15.2,0.0,868.95,0.3,17.5,0.0,999.5,6,2,3,0,0.8660254037844386,0.5000000000000001,13.8,847.8000000000001
2025-02-07,55.0,79281.0,140.43,160.0,0,0,0,0,1,4.16,0.0,848.95,14.9,0.0,869.3,0.0,15.5,0.0,1000.9,7,2,4,0,0.8660254037844386,0.5000000000000001,12.875,847.7
2025-02-08,55.0,56000.0,140.19,160.0,0,0,0,0,1,4.16,0.0,849.65,13.3,0.0,869.45,0.0,15.25,0.0,1002.45,8,2,5,1,0.8660254037844386,0.5000000000000001,11.775,848.3
2025-02-09,55.0,92950.0,140.19,160.0,0,0,0,0,1,4.16,0.0,849.8,12.65,0.0,869.5999999999999,0.6,16.65,0.0,1001.05,9,2,6,0,0.8660254037844386,0.5000000000000001,11.425,848.3249999999999
2025-02-10,55.0,86800.0,140.19,160.0,0,0,0,0,1,4.16,0.0,850.45,13.15,0.0,870.2,0.1,17.9,0.0,1001.3,10,2,0,0,0.8660254037844386,0.5000000000000001,12.275,849.1
2025-02-11,55.0,85550.0,140.27,160.0,0,0,0,0,1,4.16,0.0,849.3,14.55,0.0,869.15,0.1,17.8,0.0,999.0,11,2,1,0,0.8660254037844386,0.5000000000000001,12.925,847.775
2025-02-12,55.0,100474.0,139.23,160.0,0,0,0,0,1,4.16,0.3,848.8,13.3,0.5,868.3499999999999,1.2,17.55,0.0,999.25,12,2,2,0,0.8660254037844386,0.5000000000000001,12.3,847.3499999999999
2025-02-13,55.0,101775.0,139.34,160.0,0,0,0,0,1,4.16,0.0,847.25,13.45,0.0,867.25,0.0,16.8,0.0,998.9,13,2,3,0,0.8660254037844386,0.5000000000000001,11.35,845.825
2025-02-14,55.0,77451.0,139.34,160.0,0,0,0,0,1,4.16,0.0,846.6,12.75,0.0,866.25,0.0,15.55,0.0,998.9,14,2,4,0,0.8660254037844386,0.5000000000000001,11.125,845.0
2025-02-15,55.0,98375.0,139.22,160.0,0,0,0,0,1,4.16,0.0,848.0,12.35,0.1,867.9,0.0,16.15,0.0,1000.2,15,2,5,1,0.8660254037844386,0.5000000000000001,10.25,846.4
2025-02-16,55.0,95775.0,139.22,156.0,0,0,0,0,1,4.16,0.0,848.95,12.8,0.2,868.7,1.2,17.05,0.0,1000.05,16,2,6,0,0.8660254037844386,0.5000000000000001,11.525,847.45
2025-02-17,55.0,88075.0,139.22,156.0,0,0,0,0,1,4.16,0.0,852.4,11.85,1.5,871.7,1.9,19.1,0.0,1003.05,17,2,0,0,0.8660254037844386,0.5000000000000001,11.25,850.675
2025-02-18,55.0,94375.0,139.31,156.0,0,0,0,0,1,4.16,5.4,851.35,12.55,3.7,870.9,5.1,18.450000000000003,0.1,1001.9,18,2,1,0,0.8660254037844386,0.5000000000000001,11.75,849.9749999999999
2025-02-19,55.0,82800.0,139.43,156.0,0,0,0,0,1,4.16,0.0,850.65,13.0,0.2,870.55,0.9,18.9,0.0,1000.65,19,2,2,0,0.8660254037844386,0.5000000000000001,11.35,849.25
2025-02-20,55.0,58105.0,139.43,156.0,0,0,0,0,1,4.16,0.0,852.5999999999999,14.1,0.8,872.6,0.3,19.8,0.0,1002.65,20,2,3,0,0.8660254037844386,0.5000000000000001,12.6,851.3
2025-02-21,55.0,80350.0,138.96,156.0,0,0,0,0,1,4.16,0.5,853.6,13.35,3.1,873.45,0.1,19.85,0.0,1002.15,21,2,4,0,0.8660254037844386,0.5000000000000001,12.125,852.075
2025-02-22,45.0,98075.0,139.05,156.0,0,0,0,0,1,4.16,0.0,852.0999999999999,14.25,0.4,872.0,0.1,19.6,0.0,1002.2,22,2,5,1,0.8660254037844386,0.5000000000000001,13.0,850.875
2025-02-23,45.0,105700.0,139.05,156.0,0,0,0,0,1,4.16,0.0,853.2,13.15,1.4,873.25,1.8,19.3,0.0,1004.1,23,2,6,0,0.8660254037844386,0.5000000000000001,11.875,852.05
2025-02-24,45.0,74208.0,139.05,156.0,0,0,0,0,1,4.16,0.8,854.65,12.25,1.3,874.55,0.9,19.45,0.0,1005.25,24,2,0,0,0.8660254037844386,0.5000000000000001,11.25,853.275
2025-02-25,45.0,70225.0,139.02,156.0,0,0,0,0,1,4.16,0.0,854.8499999999999,14.25,0.0,874.8499999999999,0.0,19.35,0.0,1005.55,25,2,1,0,0.8660254037844386,0.5000000000000001,12.55,853.275
2025-02-26,50.0,78706.0,139.84,156.0,0,0,0,0,1,4.16,0.0,855.8,15.35,0.0,876.55,0.2,20.15,0.0,1005.85,26,2,2,0,0.8660254037844386,0.5000000000000001,13.45,854.75
2025-02-27,50.0,92675.0,139.84,156.0,0,0,0,0,1,4.16,0.0,854.35,14.3,0.5,874.25,3.6,20.95,0.0,1003.1,27,2,3,0,0.8660254037844386,0.5000000000000001,13.274999999999999,852.825
2025-02-28,50.0,86635.0,139.83,156.0,0,0,0,0,1,4.16,11.8,852.9,14.1,0.3,872.7,1.6,20.65,0.0,1001.7,28,2,4,0,0.8660254037844386,0.5000000000000001,13.0,851.5250000000001
2025-03-01,50.0,93925.0,140.3,155.0,1,0,0,1,0,3.75,0.5,851.4000000000001,15.5,0.0,871.45,0.4,21.85,0.0,998.55,1,3,5,1,1.0,6.123233995736766e-17,14.0,850.1750000000001
2025-03-02,50.0,76125.0,140.3,155.0,1,0,0,1,0,3.75,0.0,847.2,16.5,0.0,867.6500000000001,0.0,21.95,0.0,994.7,2,3,6,0,1.0,6.123233995736766e-17,14.100000000000001,846.15
2025-03-03,50.0,68625.0,140.3,155.0,1,0,0,1,0,3.75,0.0,847.95,16.6,0.0,868.3,0.0,20.35,0.0,997.2,3,3,0,0,1.0,6.123233995736766e-17,14.725,846.975
2025-03-05,45.0,24950.0,139.93,155.0,1,0,0,1,0,3.75,0.0,845.9,15.95,0.0,866.05,0.0,19.75,0.0,995.55,5,3,2,0,1.0,6.123233995736766e-17,13.825,844.7
2025-03-06,33.665,126650.0,139.44,155.0,1,0,0,1,0,3.75,0.0,848.0,15.7,0.0,867.95,0.1,18.8,0.0,999.0,6,3,3,0,1.0,6.123233995736766e-17,13.45,846.7
