Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure
2024-10-16,75.0,0.0,134.77,154.0,1,145.0,True,False,False,False,4.82,4.1600966,18.556084,0.90000004,0.90000004,1012.88745,3.982104,18.167334,1.9000001,1.9000001,1014.11255,3.9004686,18.318583,0.4,0.4,1013.5459,5.1454425,24.640333,0.0,0.0,1010.0251
2024-10-17,75.59,0.0,134.7,154.0,1,135.0,True,False,False,False,4.82,3.6475322,18.410252,1.1,1.1,1013.45416,2.7495954,18.038164,2.1999998,2.1999998,1014.6167,2.563764,18.897749,0.6,0.6,1013.9084,4.2862186,24.19867,0.0,0.0,1010.26666
2024-10-18,76.18,0.0,134.82,154.0,1,135.0,True,False,False,False,4.82,4.0154595,18.643583,1.4000001,1.4000001,1012.8833,3.6338327,17.917332,0.6,0.6,1014.1584,3.588177,18.95817,0.3,0.3,1013.5376,5.731222,24.479918,0.0,0.0,1009.90424
2024-10-19,76.76,0.0,134.81,154.0,1,135.0,True,False,False,False,4.82,4.1716676,18.093584,7.2,7.2,1013.69574,2.3059192,17.886082,0.4,0.4,1015.054,4.494055,18.335249,1.1,1.1,1014.56647,6.4058704,24.486168,2.7,2.7,1011.0124
2024-10-20,77.35,0.0,134.81,154.0,1,135.0,True,False,False,False,4.82,3.8640878,17.983168,0.3,0.3,1015.6416,2.748004,17.323582,0.70000005,0.70000005,1017.06665,4.169869,18.36025,3.8000002,3.8000002,1016.5125,5.5061107,23.665335,2.6,2.6,1013.37915
2024-10-21,77.94,0.0,134.81,154.0,1,140.0,True,False,False,False,4.82,3.9093893,18.2665,0.5,0.5,1015.6082,3.188606,17.031916,5.7,5.7,1017.17487,3.33128,19.224833,0.2,0.2,1016.41675,5.491184,24.444502,0.0,0.0,1012.28345
2024-10-22,78.53,0.0,134.82,154.0,1,145.0,True,False,False,False,4.82,3.5630991,19.149836,0.0,0.0,1015.2041,2.7074413,18.425669,1.7,1.7,1016.7332,3.5244763,20.199835,0.2,0.2,1016.02075,5.873984,24.561167,0.0,0.0,1011.3792
2024-10-23,79.12,0.0,134.83,154.0,1,145.0,True,False,False,False,4.82,4.1938796,20.233168,0.0,0.0,1013.88745,3.3554494,19.700666,3.1,3.1,1015.8333,5.1633134,19.704,0.0,0.0,1015.2124,4.812847,25.50908,0.0,0.0,1010.3416
2024-10-24,79.71,0.0,134.84,154.0,1,125.0,True,False,False,False,4.82,4.0009856,20.218584,0.8000001,0.8000001,1013.35004,3.947829,19.517334,0.1,0.1,1014.54987,4.686877,19.404001,0.0,0.0,1014.0957,11.191715,25.402832,0.0,0.0,1010.425
2024-10-25,80.29,0.0,134.83,154.0,1,125.0,True,False,False,False,4.82,3.5319808,18.599834,0.7,0.7,1013.4875,4.054296,18.881916,1.7,1.7,1014.55,4.504674,18.595665,0.3,0.3,1013.95013,7.0606284,23.229918,0.0,0.0,1010.8125
2024-10-26,80.88,0.0,134.84,154.0,1,125.0,True,False,False,False,4.82,3.9258578,18.8415,0.0,0.0,1013.30835,3.1936195,18.334,0.5,0.5,1014.46655,3.421633,19.093582,0.0,0.0,1014.02075,6.1234303,24.261168,0.0,0.0,1010.25
2024-10-27,81.47,0.0,134.84,154.0,1,115.0,True,False,False,False,4.82,4.518548,19.39775,0.0,0.0,1012.25415,2.8565118,18.581917,1.6,1.6,1013.54584,4.180474,19.581081,0.4,0.4,1012.9666,4.7515316,25.048668,0.0,0.0,1009.2249
2024-10-28,82.06,0.0,134.84,154.0,1,110.0,True,False,False,False,4.82,3.9119327,19.124838,0.0,0.0,1011.3083,4.2936225,19.038168,0.0,0.0,1012.39166,3.3919315,19.774834,0.0,0.0,1011.94586,3.9893625,25.490328,0.0,0.0,1008.04584
2024-10-29,82.65,0.0,134.83,154.0,1,105.0,True,False,False,False,4.82,4.238849,19.501919,0.0,0.0,1011.2749,4.084294,18.392334,0.0,0.0,1012.52496,4.1241593,19.670668,0.0,0.0,1011.9959,5.54727,25.586168,0.0,0.0,1008.0374
2024-10-30,83.24,0.0,134.83,154.0,1,110.0,True,False,False,False,4.82,3.9781854,19.218582,1.8000002,1.8000002,1012.44586,2.943061,18.27358,1.3000001,1.3000001,1013.7708,2.6386263,20.1915,1.0,1.0,1013.0876,5.7262483,25.740334,0.0,0.0,1009.2458
2024-10-31,83.82,0.0,134.83,154.0,1,95.0,True,False,False,False,4.82,3.7500541,18.937334,2.5,2.5,1013.02075,2.4665391,18.186083,0.2,0.2,1014.24585,3.0271597,19.88525,0.5,0.5,1013.5625,5.4699306,24.94867,0.0,0.0,1009.9709
2024-11-01,84.41,0.0,134.83,154.0,1,95.0,True,False,False,False,5.6,4.183452,18.82692,4.1,4.1,1014.38745,3.2572138,18.11733,0.90000004,0.90000004,1015.8416,3.2860143,19.760252,0.1,0.1,1015.07916,5.979769,25.465338,0.0,0.0,1011.2959
2024-11-02,85.0,0.0,134.83,154.0,1,90.0,True,False,False,False,5.6,3.961399,18.743586,0.1,0.1,1015.95844,2.5222971,18.313166,1.5000001,1.5000001,1017.14996,3.2327597,19.581083,2.2,2.2,1016.44995,6.954401,25.002832,0.5,0.5,1013.00433
2024-11-03,85.59,0.0,134.83,154.0,1,85.0,True,False,False,False,5.6,3.6519215,18.587334,1.1,1.1,1016.3625,2.957712,17.950666,3.4,3.4,1017.6541,3.499017,19.185251,1.3000001,1.3000001,1017.05426,3.7339218,24.836166,0.0,0.0,1013.0083
2024-11-04,86.18,0.0,134.83,154.0,1,85.0,True,False,False,False,5.6,2.8098195,17.24775,16.500002,16.500002,1016.2793,2.6205282,16.396498,10.400001,10.400001,1017.6418,4.4514422,17.501917,13.6,13.6,1017.0542,6.3921094,24.273666,0.0,0.0,1012.6751
2024-11-05,86.76,0.0,134.89,154.0,1,85.0,True,False,False,False,5.6,4.1414456,17.60817,8.6,8.6,1017.04596,2.7160654,16.788166,0.6,0.6,1018.44183,3.4285595,18.28317,0.9,0.9,1017.80005,5.087372,23.78617,0.0,0.0,1013.8
2024-11-06,87.35,0.0,134.88,154.0,1,85.0,True,False,False,False,5.6,4.923947,16.947752,0.0,0.0,1017.1667,3.0643187,17.940252,0.0,0.0,1018.4124,4.833222,18.504,0.0,0.0,1017.85425,5.534925,23.511171,0.0,0.0,1013.9832
2024-11-07,87.94,0.0,135.16,154.0,1,95.0,True,False,False,False,5.6,4.0898643,17.16442,0.0,0.0,1016.53326,3.7090962,17.729834,0.0,0.0,1017.71265,4.6330657,17.983168,0.0,0.0,1017.3457,6.0237384,23.492418,0.0,0.0,1013.57086
2024-11-08,88.53,0.0,135.3,154.0,1,85.0,True,False,False,False,5.6,4.0997796,17.049835,0.0,0.0,1016.72504,3.1578028,17.050669,0.3,0.3,1017.89984,3.9389095,17.795668,0.0,0.0,1017.3791,4.7050514,23.58825,0.0,0.0,1013.9626
2024-11-09,89.12,0.0,135.31,154.0,1,95.0,True,False,False,False,5.6,4.235074,16.916502,0.0,0.0,1016.8291,3.156049,16.54233,0.4,0.4,1017.8877,3.682297,17.933168,0.0,0.0,1017.37915,4.951729,23.256998,0.0,0.0,1014.2959
2024-11-10,89.71,0.0,135.31,154.0,1,98.75,True,False,False,False,5.6,4.095883,17.385252,0.3,0.3,1016.68744,2.070121,16.808998,0.70000005,0.70000005,1018.0,3.3919313,18.306084,2.0,2.0,1017.45013,5.05893,23.650751,0.0,0.0,1013.92084
2024-11-11,90.29,0.0,135.31,154.0,1,95.0,True,False,False,False,5.6,4.6938424,17.599834,0.1,0.1,1015.9416,4.0432963,16.706917,0.8,0.8,1017.3376,3.9545147,18.068586,0.0,0.0,1016.70825,4.745527,23.277834,0.0,0.0,1013.28326
2024-11-12,90.88,0.0,135.34,154.0,1,95.0,True,False,False,False,5.6,4.178874,16.801916,0.0,0.0,1015.00397,3.9940863,16.617334,0.0,0.0,1016.24176,3.060899,17.070665,0.0,0.0,1015.71246,4.511299,22.634085,0.0,0.0,1012.5667
2024-11-13,91.47,0.0,135.34,154.0,1,95.0,True,False,False,False,5.6,5.4411445,16.604002,0.0,0.0,1013.98755,2.8127701,16.273582,0.2,0.2,1015.13763,3.5347853,16.120668,0.0,0.0,1014.8626,4.3283763,21.965332,0.0,0.0,1011.92505
2024-11-14,92.06,0.0,135.31,154.0,1,95.0,True,False,False,False,5.6,4.136125,16.858168,0.0,0.0,1015.36255,3.4955597,16.254831,0.1,0.1,1016.53326,2.621381,16.4165,0.0,0.0,1015.94995,4.987175,21.961168,0.0,0.0,1013.02924
2024-11-15,92.65,0.0,135.34,154.0,1,95.0,True,False,False,False,5.6,4.0826364,16.762335,0.0,0.0,1014.27094,3.5891953,16.125666,0.0,0.0,1015.2541,2.8309765,16.299835,0.0,0.0,1015.0208,4.723924,20.952833,0.0,0.0,1012.32513
2024-11-16,93.24,0.0,135.34,154.0,0,95.0,True,False,False,False,5.6,3.7335434,16.518583,0.0,0.0,1013.45844,2.9367473,15.959001,0.0,0.0,1014.40015,3.2529485,15.972751,0.0,0.0,1014.3459,2.91584,19.831999,0.0,0.0,1011.925
2024-11-17,93.82,0.0,135.34,154.0,0,95.0,True,False,False,False,5.6,3.9390275,15.758168,0.0,0.0,1014.07086,3.3317127,16.388166,0.0,0.0,1014.9751,3.681906,15.589417,0.0,0.0,1014.7334,3.1674926,19.686167,0.0,0.0,1012.2375
2024-11-18,94.41,0.0,135.34,154.0,0,95.0,True,False,False,False,5.6,4.4964027,15.285251,0.0,0.0,1016.0042,3.1104047,15.125667,0.0,0.0,1016.9959,2.408534,14.781087,0.0,0.0,1016.67084,3.5932457,20.38825,0.0,0.0,1013.8708
2024-11-19,95.0,0.0,135.32,154.0,0,68.66772954924875,True,False,False,False,5.6,4.871588,15.008166,0.0,0.0,1016.8,2.9172027,14.7965,0.2,0.2,1017.97076,2.7674658,14.7415,0.0,0.0,1017.6208,5.023956,20.259085,0.0,0.0,1014.5999
2024-11-20,94.55,0.0,135.37,154.0,0,95.0,True,False,False,False,5.6,4.158926,14.876919,0.0,0.0,1015.9168,3.0080805,14.340251,1.3000001,1.3000001,1017.28326,2.7389946,14.631085,0.0,0.0,1016.7668,4.2422633,19.694502,0.0,0.0,1013.7917
2024-11-21,94.09,0.0,135.37,154.0,0,95.0,True,False,False,False,5.6,4.972786,14.222751,0.0,0.0,1015.38336,2.9985905,13.625667,0.6,0.6,1016.67505,1.7584,14.520667,0.0,0.0,1016.0835,6.7846293,19.336166,0.0,0.0,1013.35406
2024-11-22,93.64,0.0,135.5,154.0,0,95.0,True,False,False,False,5.6,3.608164,14.893584,0.0,0.0,1015.26666,2.9289055,13.421501,0.3,0.3,1016.60016,1.759325,14.3914995,0.0,0.0,1015.8418,7.0578437,19.119501,0.0,0.0,1013.50006
2024-11-23,93.18,0.0,135.42,154.0,0,95.0,True,False,False,False,5.6,4.056824,14.243584,0.0,0.0,1016.00006,3.0693524,13.323583,0.0,0.0,1016.99585,1.61456,13.751918,0.0,0.0,1016.61676,4.715448,18.546585,0.0,0.0,1014.6416
2024-11-24,92.73,0.0,135.42,154.0,0,95.0,True,False,False,False,5.6,4.2241244,14.220669,0.0,0.0,1015.4209,4.221911,13.640248,0.0,0.0,1016.1001,3.6870213,13.768582,0.5,0.5,1016.125,4.2219,18.459082,0.0,0.0,1014.15845
2024-11-25,92.27,0.0,135.42,154.0,0,95.0,True,False,False,False,5.6,4.0969934,14.210251,0.0,0.0,1015.5832,2.1268184,14.442333,0.1,0.1,1016.3416,4.2768226,13.7456665,0.6,0.6,1016.37494,3.6453817,18.486168,0.0,0.0,1014.3167
2024-11-26,91.82,0.0,135.17,154.0,0,95.0,True,False,False,False,5.6,4.2117505,13.916501,0.0,0.0,1015.30005,3.8234262,14.163167,0.5,0.5,1016.2126,3.651099,12.918584,0.1,0.1,1015.96246,3.8126335,19.119501,0.0,0.0,1013.7375
2024-11-27,91.36,0.0,135.23,154.0,0,95.0,True,False,False,False,5.6,4.9725575,13.370667,1.0,1.0,1015.57495,2.7345743,13.150666,0.6,0.6,1016.62085,3.532369,12.749835,0.1,0.1,1016.26666,4.844424,18.607,0.0,0.0,1014.0168
2024-11-28,90.91,0.0,135.43,154.0,0,95.0,True,False,False,False,5.6,4.5308266,13.145668,0.0,0.0,1017.25836,2.9540138,12.625665,0.4,0.4,1018.20416,2.7999868,13.281085,0.0,0.0,1017.90424,5.1199174,18.532,0.0,0.0,1015.23334
2024-11-29,90.45,0.0,135.48,154.0,0,95.0,True,False,False,False,5.6,4.2113266,13.770668,0.0,0.0,1017.52094,2.5944731,13.734,0.0,0.0,1018.3918,2.7493908,13.389417,0.0,0.0,1018.1875,4.0565667,18.523666,0.0,0.0,1015.26245
2024-11-30,90.0,0.0,135.48,154.0,0,95.0,True,False,False,False,5.6,3.210599,14.172751,0.0,0.0,1015.2874,3.0270388,13.533999,0.0,0.0,1016.0625,2.589793,13.50192,0.0,0.0,1015.925,5.140989,17.896584,0.0,0.0,1013.54175
2024-12-01,89.55,0.0,135.48,154.0,0,90.0,False,False,False,True,6.05,3.8473551,14.056087,0.0,0.0,1013.4084,2.9596424,13.767331,0.0,0.0,1014.14594,2.8500378,13.229001,0.0,0.0,1014.05426,3.85983,17.277834,0.0,0.0,1012.0164
2024-12-02,89.09,0.0,135.48,154.0,0,95.0,False,False,False,True,6.05,3.7017164,14.24775,0.0,0.0,1014.03754,2.989937,13.600667,0.0,0.0,1014.70844,3.187337,13.345666,0.0,0.0,1014.79175,3.331746,16.88825,0.0,0.0,1012.74994
2024-12-03,88.64,0.0,135.82,154.0,0,95.0,False,False,False,True,6.05,3.3106725,14.108169,0.0,0.0,1014.7083,3.8267317,14.056915,0.0,0.0,1015.3335,2.0294943,13.504002,0.0,0.0,1015.2083,4.4789042,17.223667,0.0,0.0,1013.42914
2024-12-04,88.18,0.0,135.8,154.0,0,95.0,False,False,False,True,6.05,3.4024925,14.118584,0.0,0.0,1013.0332,3.4878018,13.742333,0.0,0.0,1013.45,3.2710059,12.887334,0.0,0.0,1013.70825,3.6732686,17.073668,0.0,0.0,1012.52496
2024-12-05,87.73,0.0,135.89,154.0,0,95.0,False,False,False,True,6.05,4.269861,13.158168,0.0,0.0,1013.06256,2.892894,12.925664,0.0,0.0,1013.5793,3.0528128,13.395668,0.0,0.0,1013.75006,4.2958016,16.923666,0.0,0.0,1012.39996
2024-12-06,87.27,0.0,135.88,154.0,0,95.0,False,False,False,True,6.05,4.199983,12.829001,0.0,0.0,1012.39166,2.9176595,12.881915,0.0,0.0,1012.9792,3.2656553,12.570667,0.0,0.0,1013.1418,3.7596118,15.869499,0.0,0.0,1012.21246
2024-12-07,86.82,0.0,135.81,154.0,0,95.0,False,False,False,True,6.05,3.8174427,12.833168,0.0,0.0,1013.8416,2.482888,13.061084,0.0,0.0,1014.42084,3.5166605,12.445667,0.0,0.0,1014.5291,2.89145,15.4695015,0.0,0.0,1013.33325
2024-12-08,86.36,0.0,135.81,154.0,0,95.0,False,False,False,True,6.05,3.9602556,12.591502,0.0,0.0,1014.8708,2.493835,12.052751,0.90000004,0.90000004,1015.4333,4.516039,11.470668,0.0,0.0,1015.3792,3.6166866,16.175749,0.0,0.0,1013.68335
2024-12-09,85.91,0.0,135.81,154.0,0,95.0,False,False,False,True,6.05,3.8684194,10.9019165,0.3,0.3,1014.6374,2.8165581,10.006916,2.0,2.0,1015.2876,2.3848307,10.972749,1.6999999,1.6999999,1014.97076,4.246797,16.525751,0.7,0.7,1013.0334
2024-12-10,85.45,0.0,135.88,154.0,0,95.0,False,False,False,True,6.05,3.7452815,10.362333,0.0,0.0,1014.35815,4.4330525,10.023583,0.0,0.0,1014.73755,3.4106257,10.614417,0.0,0.0,1014.60834,5.8133655,15.331998,0.0,0.0,1013.4041
2024-12-11,85.0,0.0,136.07,154.0,0,95.0,False,False,False,True,6.05,3.3974893,11.533166,0.0,0.0,1015.31244,3.639396,11.256917,0.0,0.0,1015.52924,2.6772082,10.626916,0.0,0.0,1015.7334,3.8477604,13.794498,0.0,0.0,1015.36664
2024-12-12,84.55,0.0,136.04,154.0,0,95.0,False,False,False,True,6.05,3.9977188,12.14775,0.0,0.0,1013.9751,4.266233,12.392334,0.0,0.0,1014.20844,3.8851974,11.3185835,0.0,0.0,1014.5584,3.9464061,13.28825,0.0,0.0,1014.1792
2024-12-13,84.09,0.0,136.08,154.0,0,95.0,False,False,False,True,6.05,3.0622158,12.8394165,0.0,0.0,1013.9333,3.7507641,12.421501,0.0,0.0,1014.2209,2.9172637,11.4956665,0.0,0.0,1014.5208,4.231876,13.740333,0.0,0.0,1014.4709
2024-12-14,83.64,0.0,135.97,154.0,0,95.0,False,False,False,True,6.05,3.2969105,11.2873335,0.0,0.0,1016.7292,2.474729,10.981918,0.0,0.0,1017.1167,3.0266485,10.810249,0.0,0.0,1017.42914,4.292209,14.186166,0.0,0.0,1016.76245
2024-12-15,83.18,0.0,135.97,154.0,0,95.0,False,False,False,True,6.05,3.161154,11.693585,0.0,0.0,1019.1458,2.674021,12.019416,0.0,0.0,1019.67084,2.0829473,12.133166,0.0,0.0,1019.6584,4.6947637,14.971583,0.0,0.0,1017.5083
2024-12-16,82.73,0.0,135.97,154.0,0,95.0,False,False,False,True,6.05,2.5887566,13.812332,0.0,0.0,1017.1916,2.6217568,13.692334,0.0,0.0,1017.6792,2.362766,13.458168,0.0,0.0,1017.6792,3.8219118,15.484082,0.0,0.0,1015.7458
2024-12-17,82.27,0.0,136.09,154.0,0,95.0,False,False,False,True,6.05,3.3131092,13.829002,0.0,0.0,1016.3333,2.8826778,13.281915,0.0,0.0,1016.94183,3.2905653,12.670667,0.0,0.0,1017.00415,3.8274803,16.000751,0.0,0.0,1014.8833
2024-12-18,81.82,0.0,136.14,154.0,0,95.0,False,False,False,True,6.05,2.9931746,13.166501,0.0,0.0,1015.1626,3.2066333,12.592331,0.0,0.0,1015.76227,2.7084227,12.274834,0.0,0.0,1015.86676,4.042814,16.12575,0.0,0.0,1013.9416
2024-12-19,81.36,0.0,136.23,154.0,0,95.0,False,False,False,True,6.05,2.8501463,12.212335,0.0,0.0,1016.7041,2.1142223,11.91525,0.0,0.0,1017.28754,2.56721,11.793584,0.0,0.0,1017.321,3.7398036,15.8695,0.0,0.0,1015.2625
2024-12-20,80.91,0.0,136.42,154.0,0,95.0,False,False,False,True,6.05,2.4304879,12.954002,0.0,0.0,1014.77905,2.7234,12.223582,0.0,0.0,1015.4583,2.4464886,11.993584,0.0,0.0,1015.4917,3.113232,16.03617,0.0,0.0,1013.47925
2024-12-21,80.45,0.0,136.33,154.0,0,95.0,False,False,False,True,6.05,3.6309738,11.206082,0.0,0.0,1015.06244,3.3517206,11.350667,0.0,0.0,1015.74164,2.753641,11.158166,0.0,0.0,1015.76245,4.0269933,16.134085,0.0,0.0,1013.87085
2024-12-22,80.0,0.0,136.33,154.0,0,95.0,False,False,False,True,6.05,3.8100865,10.674831,0.0,0.0,1016.1916,2.8849516,10.769418,0.0,0.0,1016.8459,2.4885957,10.699834,0.0,0.0,1016.8875,4.034205,15.379917,0.0,0.0,1015.13324
2024-12-23,79.55,0.0,136.33,154.0,0,95.0,False,False,False,True,6.05,3.1886747,11.520668,0.0,0.0,1016.8582,2.3406065,10.892333,0.0,0.0,1017.3709,2.3032565,11.083165,0.0,0.0,1017.37915,4.1687517,15.30075,0.0,0.0,1015.7541
2024-12-24,79.09,0.0,136.5,154.0,0,85.0,False,False,False,True,6.05,2.5333252,11.612332,0.0,0.0,1016.76666,2.8510468,10.825667,1.4,1.4,1017.45416,1.6949764,11.7977495,0.0,0.0,1017.1667,4.365137,15.534081,0.0,0.0,1015.37085
2024-12-25,78.64,0.0,136.63,154.0,0,85.0,False,False,False,True,6.05,3.5612679,13.024833,0.0,0.0,1017.8499,4.6657143,12.523582,0.2,0.2,1018.6374,2.3603652,12.331084,0.2,0.2,1018.4082,3.0509455,16.096582,0.0,0.0,1016.95825
2024-12-26,78.18,0.0,136.63,154.0,0,85.0,False,False,False,True,6.05,4.567735,11.7248335,0.0,0.0,1020.09595,3.826369,12.165249,0.0,0.0,1020.83746,2.460347,11.983166,0.0,0.0,1020.7166,3.6508667,15.119502,0.0,0.0,1019.01263
2024-12-27,77.73,0.0,136.73,154.0,0,85.0,False,False,False,True,6.05,3.0762331,13.199834,0.0,0.0,1020.0417,2.1022217,12.190249,0.0,0.0,1020.79156,2.3409526,11.920667,0.0,0.0,1020.9583,4.8705497,15.446586,0.0,0.0,1019.00415
2024-12-28,77.27,0.0,137.16,154.0,0,85.0,False,False,False,True,6.05,2.8116362,12.539418,1.6,1.6,1019.6458,2.5983207,11.758999,3.6000001,3.6000001,1020.6541,2.6261933,12.216499,0.4,0.4,1020.3542,7.0787845,16.294498,0.3,0.3,1017.50415
2024-12-29,76.82,0.0,137.16,154.0,0,85.0,False,False,False,True,6.05,4.7221146,12.668584,0.3,0.3,1017.5041,4.107305,12.559001,1.2,1.2,1018.52094,2.285864,13.122752,0.0,0.0,1017.95013,8.749798,17.746584,1.9,1.9,1016.01245
2024-12-30,76.36,0.0,137.16,154.0,0,85.0,False,False,False,True,6.05,3.9879158,11.576916,0.0,0.0,1017.25415,3.093984,11.473583,0.0,0.0,1017.90826,2.3130162,10.843582,0.0,0.0,1018.0083,7.8622994,15.990334,0.0,0.0,1017.0791
2024-12-31,75.91,0.0,137.16,154.0,0,85.0,False,False,False,True,6.05,3.7189856,11.049832,0.0,0.0,1018.31683,3.0959432,11.048583,0.0,0.0,1018.75006,2.00048,11.216499,0.0,0.0,1018.74164,8.157258,15.194501,0.0,0.0,1017.8918
2025-01-01,75.45,0.0,137.29,154.0,0,85.0,False,False,False,True,5.41,3.9740808,11.387333,0.0,0.0,1015.8459,2.615931,11.511085,0.0,0.0,1016.39996,2.8147004,11.460251,0.0,0.0,1016.45825,8.118337,12.784084,0.0,0.0,1016.5252
2025-01-02,75.0,0.0,137.34,154.0,0,85.0,False,False,False,True,5.41,3.0342722,12.187332,0.0,0.0,1016.1584,2.776191,11.875668,0.0,0.0,1016.78754,1.5443741,12.004001,0.0,0.0,1016.9001,5.2662606,12.579918,0.0,0.0,1016.8083
2025-01-03,74.55,0.0,137.51,154.0,0,85.0,False,False,False,True,5.41,3.3316796,13.099832,0.0,0.0,1016.84595,1.7005829,12.904834,0.0,0.0,1017.52094,2.010638,12.62275,0.0,0.0,1017.64996,3.7082503,13.332001,0.0,0.0,1016.5291
2025-01-04,74.09,0.0,137.54,154.0,0,85.0,False,False,False,True,5.41,3.0741062,12.9019165,0.0,0.0,1016.6457,2.6339777,13.054835,0.0,0.0,1016.9959,1.873773,13.095668,0.0,0.0,1017.0166,4.874129,14.431999,0.0,0.0,1015.5041
2025-01-05,73.64,0.0,137.54,154.0,0,85.0,False,False,False,True,5.41,2.1444442,13.293584,0.0,0.0,1017.5916,2.0210488,12.67567,0.0,0.0,1018.20013,1.2413117,12.814418,0.0,0.0,1018.1584,3.4309387,15.08825,0.0,0.0,1016.0041
2025-01-06,73.18,0.0,137.54,154.0,0,75.0,False,False,False,True,5.41,3.3880389,13.487334,0.0,0.0,1015.8625,3.2145417,13.4715,0.0,0.0,1016.4001,2.5226364,13.004001,0.0,0.0,1016.33746,4.3443756,17.679916,0.0,0.0,1014.3167
2025-01-07,72.73,0.0,137.63,154.0,0,75.0,False,False,False,True,5.41,3.6642492,10.074834,2.1,2.1,1014.175,2.9299574,9.923583,3.3000002,3.3000002,1014.8376,2.1383717,10.89775,4.9,4.9,1014.4749,7.5935235,16.054916,1.3,1.3,1013.19586
2025-01-08,72.27,0.0,137.45,154.0,0,65.0,False,False,False,True,5.41,3.4347878,8.764416,0.0,0.0,1013.825,3.444582,9.711083,0.0,0.0,1013.60425,3.2883308,9.1414995,0.0,0.0,1014.0918,10.376647,14.684085,0.1,0.1,1014.70416
2025-01-09,71.82,0.0,137.66,154.0,0,75.0,False,False,False,True,5.41,3.364006,9.1935835,0.0,0.0,1017.7168,3.1813385,9.392333,0.0,0.0,1017.1624,4.17781,9.345667,0.0,0.0,1017.66235,3.3430436,14.329918,0.0,0.0,1017.99994
2025-01-10,71.36,0.0,137.66,154.0,0,65.0,False,False,False,True,5.41,2.6925838,10.395667,0.0,0.0,1019.9541,2.9782135,9.5215,0.0,0.0,1020.1042,2.0500987,9.691501,0.0,0.0,1020.3376,3.3758748,14.090335,0.0,0.0,1019.4124
2025-01-11,70.91,0.0,137.85,154.0,0,75.0,False,False,False,True,5.41,2.9957695,12.129001,0.0,0.0,1020.0916,2.4739244,11.07775,0.0,0.0,1020.5999,3.1175778,11.0581665,0.0,0.0,1020.75415,3.8209207,15.394501,0.0,0.0,1018.80835
2025-01-12,70.45,0.0,137.85,154.0,0,65.0,False,False,False,True,5.41,3.4550915,12.070666,0.0,0.0,1019.34155,2.4225962,11.246499,0.9,0.9,1020.14575,2.4518404,12.345666,0.0,0.0,1019.69586,5.095365,17.311167,0.0,0.0,1017.3792
2025-01-13,70.0,0.0,137.85,154.0,0,65.0,False,False,False,True,5.41,4.909834,11.076916,0.0,0.0,1016.54584,3.623274,10.652749,0.3,0.3,1017.2376,3.1955955,11.285251,0.0,0.0,1017.0,7.134009,16.396585,0.0,0.0,1015.14594
2025-01-14,69.55,0.0,138.83,154.0,0,65.0,False,False,False,True,5.41,4.243563,10.541499,0.0,0.0,1018.4709,2.9089563,10.738167,0.0,0.0,1018.9001,2.7073317,10.43525,0.0,0.0,1018.99994,5.0578237,14.684086,0.0,0.0,1018.3083
2025-01-15,69.09,0.0,138.92,154.0,0,65.0,False,False,False,True,5.41,2.760534,11.981084,0.0,0.0,1019.85406,2.2532613,11.467334,0.0,0.0,1020.33746,1.9895593,11.274834,0.0,0.0,1020.4209,4.8401213,14.400749,0.0,0.0,1019.46674
2025-01-16,68.64,0.0,138.49,154.0,0,65.0,False,False,False,True,5.41,2.3268774,13.043584,0.0,0.0,1019.5666,3.0472896,12.07775,0.0,0.0,1020.2041,2.207657,11.985251,0.0,0.0,1020.12915,4.492821,14.284084,0.0,0.0,1018.5
2025-01-17,68.18,0.0,138.79,154.0,0,65.0,False,False,False,True,5.41,2.7933657,13.189416,0.0,0.0,1017.50836,3.7160842,12.465248,0.0,0.0,1018.35425,2.2761693,12.401919,0.0,0.0,1018.3208,5.638578,14.7445,0.0,0.0,1016.69995
2025-01-18,67.73,0.0,138.88,154.0,0,65.0,False,False,False,True,5.41,2.9742525,12.568584,0.0,0.0,1016.1667,3.71305,12.66525,0.0,0.0,1016.64996,1.5437328,12.231084,0.0,0.0,1016.6584,6.0643044,14.450751,0.0,0.0,1016.02905
2025-01-19,67.27,0.0,138.88,154.0,0,65.0,False,False,False,True,5.41,2.5892134,14.020668,0.0,0.0,1013.72925,4.1217895,14.115251,0.0,0.0,1013.83344,2.6181805,12.922749,0.0,0.0,1014.0876,5.3362584,14.046582,0.0,0.0,1014.4959
2025-01-20,66.82,0.0,138.88,154.0,0,65.0,False,False,False,True,5.41,2.2462661,14.545667,0.0,0.0,1011.71674,3.9728472,14.463165,0.0,0.0,1011.84155,1.4664377,13.981084,0.0,0.0,1012.0251,3.8225296,14.034084,0.0,0.0,1012.54156
