Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Precipitation,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Sarlahi_Temperature_lag1,Sarlahi_Temperature_lag3,Sarlahi_Temperature_lag7,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Hilly_Temperature_lag1,Hilly_Temperature_lag3,Hilly_Temperature_lag7,Hilly_Rainfall_MM_lag1,Hilly_Rainfall_MM_lag3,Hilly_Rainfall_MM_lag7,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag2,Average_Price_rollmean_1,Average_Price_rollstd_1,Average_Price_rollmean_7,Average_Price_rollstd_7,Supply_Volume_rollmean_3,Supply_Volume_rollstd_3,Average_Price
12000.0,134.49,154.0,0,0,1,0,0,3.86,1.7,28.83825,0.0,0.0,22.8560865,1.1,1.1,2,9,0,0,-1.0,-1.8369701987210294e-16,55.0,55.0,66.67,11333.333333333334,12000.0,3063.4615384615386,27.352839,29.47158,28.39242,20.400002,0.2,2.5999997,22.048792,24.1467095,22.7373375,21.7999945,2.75,9.75,25.0,2.0,55.0,,60.059999999999995,5.530614794036337,10666.666666666666,666.6666666677738,55.0
4500.0,134.58,154.0,0,0,1,0,0,3.86,17.400002,28.5945,11.100001,11.100001,22.878999,3.149999725,3.149999725,3,9,1,0,-1.0,-1.8369701987210294e-16,55.0,53.75,65.0,12000.0,10916.666666666666,3807.692307692308,28.83825,29.36117,28.202835,0.0,3.2,4.1,22.8560865,24.1310845,22.531084,1.1,5.2499995,4.8,1.7,25.0,55.0,,58.392857142857146,4.932581184620344,11333.333333333334,666.6666666677373,55.0
4200.0,134.66,154.0,0,0,1,0,0,3.86,3.9999995,27.067415,22.7,22.7,22.116501,3.1999999,3.1999999,4,9,2,0,-1.0,-1.8369701987210294e-16,55.0,55.0,60.0,4500.0,9833.333333333334,4551.923076923077,28.5945,27.352839,28.834085,11.100001,20.400002,2.1000001,22.878999,22.048792,22.960251,3.149999725,21.7999945,3.25,17.400002,1.7,55.0,,56.964285714285715,4.073360026412508,9277.777777777776,4151.081965160777,55.0
3900.0,134.65,154.0,0,0,1,0,0,3.86,29.800001,26.865335,14.899999,14.899999,21.992543,5.29999985,5.29999985,5,9,3,0,-1.0,-1.8369701987210294e-16,55.0,55.0,65.0,4200.0,8750.0,5296.153846153846,27.067415,28.83825,28.054918,22.7,0.0,7.7000003,22.116501,22.8560865,22.9540015,3.1999999,1.1,8.04999935,3.9999995,17.400002,55.0,,56.25,3.886407938788725,6899.999999999997,4419.275958797069,55.0
3600.0,134.68,154.0,0,0,1,0,0,3.86,21.3,27.821585,14.700001,14.700001,22.2123345,14.950001,14.950001,6,9,4,0,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3900.0,10000.0,6040.384615384615,26.865335,28.5945,29.47158,14.899999,11.100001,0.2,21.992543,22.878999,24.1467095,5.29999985,3.149999725,2.75,29.800001,3.9999995,55.0,,54.82142857142857,0.4724555912755768,4199.999999999999,300.0000000032469,55.0
3300.0,134.62,154.0,0,0,1,0,0,3.86,1.1,29.179916,0.0,0.0,23.63421,1.7,1.7,7,9,5,1,-1.0,-1.8369701987210294e-16,55.0,55.0,53.75,3600.0,10666.666666666666,6784.615384615385,27.821585,27.067415,29.36117,14.700001,22.7,3.2,22.2123345,22.116501,24.1310845,14.950001,3.1999999,5.2499995,21.3,29.800001,55.0,,54.82142857142857,0.4724555912755768,3899.9999999999986,300.00000000328373,55.0
3000.0,134.62,154.0,0,0,1,0,0,3.86,0.6,28.854918,3.6000001,3.6000001,24.072752,0.3999999999999999,0.3999999999999999,8,9,6,1,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3300.0,11333.333333333334,7528.846153846154,29.179916,26.865335,27.352839,0.0,14.899999,20.400002,23.63421,21.992543,22.048792,1.7,5.29999985,21.7999945,1.1,21.3,55.0,,55.0,0.0,3599.9999999999986,300.0000000033205,55.0
3012.422360248447,134.62,154.0,0,0,1,0,0,3.86,3.2,29.29242,0.8,0.8,23.409211,5.49999985,5.49999985,9,9,0,0,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3000.0,12000.0,8273.076923076922,28.854918,27.821585,28.83825,3.6000001,14.700001,0.0,24.072752,22.2123345,22.8560865,0.3999999999999999,14.950001,1.1,0.6,1.1,55.0,,55.0,0.0,3299.9999999999986,300.00000000335734,55.0
3024.8447204968943,134.64,154.0,0,0,1,0,0,3.86,5.4,29.667418,0.1,0.1,23.6102535,2.10000005,2.10000005,10,9,1,0,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3012.422360248447,4500.0,9017.307692307691,29.29242,29.179916,28.5945,0.8,0.0,11.100001,23.409211,23.63421,22.878999,5.49999985,1.7,3.149999725,3.2,0.6,55.0,,55.0,0.0,3104.1407867494813,169.732737920232,55.0
3037.267080745341,134.67,154.0,0,0,1,0,0,3.86,6.3999996,28.99867,4.8,4.8,23.3550395,9.750001,9.750001,11,9,2,0,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3024.8447204968943,4200.0,9761.53846153846,29.667418,28.854918,27.067415,0.1,3.6000001,22.7,23.6102535,24.072752,22.116501,2.10000005,0.3999999999999999,3.1999999,5.4,3.2,55.0,,55.0,0.0,3012.422360248446,12.422360330376643,55.0
3049.6894409937886,134.67,154.0,0,0,1,0,0,3.86,5.4999995,29.284082,3.7,3.7,23.275873,3.1000002,3.1000002,12,9,3,0,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3037.267080745341,3900.0,10505.76923076923,28.99867,29.29242,26.865335,4.8,0.8,14.899999,23.3550395,23.409211,21.992543,9.750001,5.49999985,5.29999985,6.3999996,5.4,55.0,,55.0,0.0,3024.844720496893,12.422360330340092,55.0
3062.111801242236,134.65,154.0,0,0,1,0,0,3.86,3.9999995,28.932001,3.4,3.4,23.455044,4.10000015,4.10000015,13,9,4,0,-1.0,-1.8369701987210294e-16,55.0,55.0,55.0,3049.6894409937886,3600.0,11250.0,29.284082,29.667418,27.821585,3.7,0.1,14.700001,23.275873,23.6102535,22.2123345,3.1000002,2.10000005,14.950001,5.4999995,6.3999996,55.0,,55.0,0.0,3037.26708074534,12.422360330303826,55.59
3074.534161490684,134.53,154.0,0,0,1,0,0,3.86,11.1,27.054922,16.2,16.2,22.267544,9.04999935,9.04999935,14,9,5,1,-1.0,-1.8369701987210294e-16,55.59,55.0,55.0,3062.111801242236,3300.0,14166.666666666666,28.932001,28.99867,29.179916,3.4,4.8,0.0,23.455044,23.3550395,23.63421,4.10000015,9.750001,1.7,3.9999995,5.4999995,55.59,,55.08428571428572,0.22299903910522972,3049.6894409937872,12.422360330267674,56.18
3086.9565217391305,134.53,154.0,0,0,1,0,0,3.86,7.9999995,27.688253,1.9000001,1.9000001,21.938375,11.4999997,11.4999997,15,9,6,1,-1.0,-1.8369701987210294e-16,56.18,55.0,55.0,3074.534161490684,3000.0,17083.333333333332,27.054922,29.284082,28.854918,16.2,3.7,3.6000001,22.267544,23.275873,24.072752,9.04999935,3.1000002,0.3999999999999999,11.1,3.9999995,56.18,,55.252857142857145,0.46420951757128864,3062.1118012422353,12.422360330230726,56.76
3099.3788819875776,134.53,154.0,0,0,1,0,0,3.86,1.2,27.361168,2.7,2.7,22.3300425,0.950000025,0.950000025,16,9,0,0,-1.0,-1.8369701987210294e-16,56.76,55.59,55.0,3086.9565217391305,3012.422360248447,20000.0,27.688253,28.932001,29.29242,1.9000001,3.4,0.8,21.938375,23.455044,23.409211,11.4999997,4.10000015,5.49999985,7.9999995,11.1,56.76,,55.50428571428572,0.7139060896050723,3074.5341614906824,12.422360330193607,57.35
3111.801242236025,134.53,154.0,0,0,1,0,0,3.86,2.5,28.159086,0.0,0.0,22.660251,6.2000005,6.2000005,17,9,1,0,-1.0,-1.8369701987210294e-16,57.35,56.18,55.0,3099.3788819875776,3024.8447204968943,18333.33333333333,27.361168,27.054922,29.667418,2.7,16.2,0.1,22.3300425,22.267544,23.6102535,0.950000025,9.04999935,2.10000005,1.2,7.9999995,57.35,,55.839999999999996,0.9505612377327292,3086.9565217391296,12.422360330156772,57.94
3124.223602484472,134.31,154.0,0,0,1,0,0,3.86,1.3,29.088251,0.0,0.0,23.572752,0.7,0.7,18,9,2,0,-1.0,-1.8369701987210294e-16,57.94,56.76,55.0,3111.801242236025,3037.267080745341,16666.666666666668,28.159086,27.688253,28.99867,0.0,1.9000001,4.8,22.660251,21.938375,23.3550395,6.2000005,11.4999997,9.750001,2.5,1.2,57.94,,56.26,1.1468071619413551,3099.3788819875767,12.42236033012022,58.53
3136.645962732919,134.31,154.0,0,0,1,0,0,3.86,0.70000005,29.361162,0.0,0.0,23.9644165,1.2,1.2,19,9,3,0,-1.0,-1.8369701987210294e-16,58.53,57.35,55.0,3124.223602484472,3049.6894409937886,15000.0,29.088251,27.361168,29.284082,0.0,2.7,3.7,23.572752,22.3300425,23.275873,0.7,0.950000025,3.1000002,1.3,2.5,58.53,,56.76428571428572,1.2699193825233819,3111.801242236024,12.422360330083386,59.12
3149.0683229813667,134.2,154.0,0,0,1,0,0,3.86,0.70000005,29.013252,0.0,0.0,24.1571275,4.7499998,4.7499998,20,9,4,0,-1.0,-1.8369701987210294e-16,59.12,57.94,55.59,3136.645962732919,3062.111801242236,13333.333333333334,29.361162,28.159086,28.932001,0.0,0.0,3.4,23.9644165,22.660251,23.455044,1.2,6.2000005,4.10000015,0.70000005,1.3,59.12,,57.35285714285715,1.2706916002203223,3124.223602484471,12.422360330046551,59.71
3161.490683229814,134.01,154.0,0,0,1,0,0,3.86,2.5999997,29.556997,0.0,0.0,23.0664995,9.35000035,9.35000035,21,9,5,1,-1.0,-1.8369701987210294e-16,59.71,58.53,56.18,3149.0683229813667,3074.534161490684,11666.666666666668,29.013252,29.088251,27.054922,0.0,0.0,16.2,24.1571275,23.572752,22.267544,4.7499998,0.7,9.04999935,0.70000005,0.70000005,59.71,,57.94142857142857,1.2722346294588551,3136.645962732918,12.422360330010001,60.29
3173.913043478261,134.01,154.0,0,0,1,0,0,3.86,0.0,29.859085,0.0,0.0,25.224835,0.0,0.0,22,9,6,1,-1.0,-1.8369701987210294e-16,60.29,59.12,56.76,3161.490683229814,3086.9565217391305,10000.0,29.556997,29.361162,27.688253,0.0,0.0,1.9000001,23.0664995,23.9644165,21.938375,9.35000035,1.2,11.4999997,2.5999997,0.70000005,60.29,,58.528571428571425,1.2722346294588613,3149.0683229813653,12.42236032997345,60.88
3186.335403726708,134.01,154.0,0,0,1,0,0,3.86,1.5,30.82575,0.0,0.0,25.299835,0.7,0.7,23,9,0,0,-1.0,-1.8369701987210294e-16,60.88,59.71,57.35,3173.913043478261,3099.3788819875776,10666.666666666666,29.859085,29.013252,27.361168,0.0,0.0,2.7,25.224835,24.1571275,22.3300425,0.0,4.7499998,0.950000025,0.0,2.5999997,60.88,,59.11714285714286,1.27069160022034,3161.490683229813,12.422360329936902,61.47
3198.7577639751557,133.99,154.0,0,0,1,0,0,3.86,0.6,29.065336,8.4,8.4,23.749835,1.250000025,1.250000025,24,9,1,0,-1.0,-1.8369701987210294e-16,61.47,60.29,57.94,3186.335403726708,3111.801242236025,11333.333333333334,30.82575,29.556997,28.159086,0.0,0.0,0.0,25.299835,23.0664995,22.660251,0.7,9.35000035,6.2000005,1.5,0.0,61.47,,59.705714285714286,1.2699193825234067,3173.9130434782596,12.422360329900634,62.06
3211.1801242236024,134.18,154.0,1,0,1,0,0,3.86,7.8,26.748663,9.300001,9.300001,21.815458,12.7,12.7,25,9,2,0,-1.0,-1.8369701987210294e-16,62.06,60.88,58.53,3198.7577639751557,3124.223602484472,12000.0,29.065336,29.859085,29.088251,8.4,0.0,0.0,23.749835,25.224835,23.572752,1.250000025,0.0,0.7,0.6,1.5,62.06,,60.294285714285714,1.2699193825234103,3186.335403726707,12.422360329864484,62.65
3223.6024844720496,134.06,154.0,1,0,1,0,0,3.86,34.5,25.117416,43.399998,43.399998,21.241503,27.799999,27.799999,26,9,3,0,-1.0,-1.8369701987210294e-16,62.65,61.47,59.12,3211.1801242236024,3136.645962732919,10916.666666666666,26.748663,30.82575,29.361162,9.300001,0.0,0.0,21.815458,25.299835,23.9644165,12.7,0.7,1.2,7.8,0.6,62.65,,60.88285714285714,1.2706916002203508,3198.7577639751544,12.422360329827649,63.24
3236.0248447204967,134.14,154.0,1,0,1,0,0,3.86,181.7,24.240334,49.600002,49.600002,19.861292,127.9,127.9,27,9,4,0,-1.0,-1.8369701987210294e-16,63.24,62.06,59.71,3223.6024844720496,3149.0683229813667,9833.333333333334,25.117416,29.065336,29.013252,43.399998,8.4,0.0,21.241503,23.749835,24.1571275,27.799999,1.250000025,4.7499998,34.5,7.8,63.24,,61.471428571428575,1.2722346294588818,3211.1801242236015,12.422360329790813,63.82
3248.447204968944,134.23,154.0,1,0,1,0,0,3.86,125.7,24.0945,68.79999,68.79999,19.1435835,87.849995,87.849995,28,9,5,1,-1.0,-1.8369701987210294e-16,63.82,62.65,60.29,3236.0248447204967,3161.490683229814,8750.0,24.240334,26.748663,29.556997,49.600002,9.300001,0.0,19.861292,21.815458,23.0664995,127.9,12.7,9.35000035,181.7,34.5,63.82,,62.05857142857143,1.272234629458888,3223.6024844720487,12.422360329754662,64.41
3260.8695652173915,134.23,154.0,1,0,1,0,0,3.86,1.7,26.596588,6.899999,6.899999,21.462334,1.5499998,1.5499998,29,9,6,1,-1.0,-1.8369701987210294e-16,64.41,63.24,60.88,3248.447204968944,3173.913043478261,10000.0,24.0945,25.117416,29.859085,68.79999,43.399998,0.0,19.1435835,21.241503,25.224835,87.849995,27.799999,0.0,125.7,181.7,64.41,,62.64714285714285,1.2706916002203656,3236.0248447204954,12.422360329718396,65.0
3273.291925465838,134.23,154.0,1,0,1,0,0,3.86,0.6,27.234085,0.0,0.0,22.2029605,0.4,0.4,30,9,0,0,-1.0,-1.8369701987210294e-16,65.0,63.82,61.47,3260.8695652173915,3186.335403726708,10666.666666666666,26.596588,24.240334,30.82575,6.899999,49.600002,0.0,21.462334,19.861292,25.299835,1.5499998,127.9,0.7,1.7,125.7,65.0,,63.23571428571428,1.269919382523436,3248.447204968943,12.422360329682244,65.59
3285.714285714286,134.38,154.0,1,1,0,0,0,4.82,0.90000004,27.484085,0.0,0.0,22.5092085,0.7000000000000001,0.7000000000000001,1,10,1,0,-0.8660254037844386,0.5000000000000001,65.59,64.41,62.06,3273.291925465838,3198.7577639751557,11333.333333333334,27.234085,24.0945,29.065336,0.0,68.79999,8.4,22.2029605,19.1435835,23.749835,0.4,87.849995,1.250000025,0.6,1.7,65.59,,63.82428571428572,1.2699193825234432,3260.86956521739,12.422360329645409,66.18
3298.136645962733,134.42,154.0,1,1,0,0,0,4.82,17.7,27.571585,0.6,0.6,22.231084,4.449999549999999,4.449999549999999,2,10,2,0,-0.8660254037844386,0.5000000000000001,66.18,65.0,62.65,3285.714285714286,3211.1801242236024,12000.0,27.484085,26.596588,26.748663,0.0,6.899999,9.300001,22.5092085,21.462334,21.815458,0.7000000000000001,1.5499998,12.7,0.90000004,0.6,66.18,,64.41285714285715,1.2706916002203916,3273.2919254658373,12.422360329608857,66.76
3310.55900621118,134.42,154.0,1,1,0,0,0,4.82,25.800003,26.756998,9.400001,9.400001,21.6456685,7.499999750000001,7.499999750000001,3,10,3,0,-0.8660254037844386,0.5000000000000001,66.76,65.59,63.24,3298.136645962733,3223.6024844720496,4500.0,27.571585,27.234085,25.117416,0.6,0.0,43.399998,22.231084,22.2029605,21.241503,4.449999549999999,0.4,27.799999,17.7,0.90000004,66.76,,65.0,1.2699212574067553,3285.7142857142844,12.422360329572818,67.35
3322.981366459627,134.66,154.0,1,1,0,0,0,4.82,1.6,26.6445,2.2,2.2,21.227959,1.60000005,1.60000005,4,10,4,0,-0.8660254037844386,0.5000000000000001,67.35,66.18,63.82,3310.55900621118,3236.0248447204967,4200.0,26.756998,27.484085,24.240334,9.400001,0.0,49.600002,21.6456685,22.5092085,19.861292,7.499999750000001,0.7000000000000001,127.9,25.800003,17.7,67.35,,65.58714285714287,1.2706916002204232,3298.1366459627316,12.422360329536268,67.94
3335.4037267080744,134.66,154.0,1,1,0,0,0,4.82,4.2,26.638254,0.0,0.0,20.9790005,2.10000005,2.10000005,5,10,5,1,-0.8660254037844386,0.5000000000000001,67.94,66.76,64.41,3322.981366459627,3248.447204968944,3900.0,26.6445,27.571585,24.0945,2.2,0.6,68.79999,21.227959,22.231084,19.1435835,1.60000005,4.449999549999999,87.849995,1.6,25.800003,67.94,,66.17571428571429,1.2699193825235042,3310.5590062111787,12.42236032950023,68.53
3347.826086956522,134.66,154.0,1,1,0,0,0,4.82,1.0,26.325752,0.2,0.2,21.0612915,1.00000005,1.00000005,6,10,6,1,-0.8660254037844386,0.5000000000000001,68.53,67.35,65.0,3335.4037267080744,3260.8695652173915,3600.0,26.638254,26.756998,26.596588,0.0,9.400001,6.899999,20.9790005,21.6456685,21.462334,2.10000005,7.499999750000001,1.5499998,4.2,1.6,68.53,,66.76428571428572,1.2699193825235238,3322.981366459626,12.42236032946419,69.12
3360.248447204969,134.66,154.0,1,1,0,0,0,4.82,0.2,26.779917,0.4,0.4,20.9706675,0.2,0.2,7,10,0,0,-0.8660254037844386,0.5000000000000001,69.12,67.94,65.59,3347.826086956522,3273.291925465838,3300.0,26.325752,26.6445,27.234085,0.2,2.2,0.0,21.0612915,21.227959,22.2029605,1.00000005,1.60000005,0.4,1.0,4.2,69.12,,67.35285714285715,1.27069160022048,3335.4037267080735,12.422360329428438,69.71
3372.6708074534163,134.67,154.0,1,1,0,0,0,4.82,0.90000004,26.686167,0.90000004,0.90000004,21.05817,0.1,0.1,8,10,1,0,-0.8660254037844386,0.5000000000000001,69.71,68.53,66.18,3360.248447204969,3285.714285714286,3000.0,26.779917,26.638254,27.484085,0.4,0.0,0.0,20.9706675,20.9790005,22.5092085,0.2,2.10000005,0.7000000000000001,0.2,1.0,69.71,,67.94142857142857,1.2722346294590268,3347.82608695652,12.422360329392683,70.29
3385.0931677018634,134.65,154.0,1,1,0,0,0,4.82,1.0,26.534082,1.9000001,1.9000001,20.708168,0.25,0.25,9,10,2,0,-0.8660254037844386,0.5000000000000001,70.29,69.12,66.76,3372.6708074534163,3298.136645962733,3012.422360248447,26.686167,26.325752,27.571585,0.90000004,0.2,0.6,21.05817,21.0612915,22.231084,0.1,1.00000005,4.449999549999999,0.90000004,0.2,70.29,,68.52857142857142,1.2722346294590496,3360.2484472049678,12.422360329356929,70.88
3397.5155279503106,134.65,154.0,1,1,0,0,0,4.82,1.3000001,26.61325,0.2,0.2,20.731085,0.05,0.05,10,10,3,0,-0.8660254037844386,0.5000000000000001,70.88,69.71,67.35,3385.0931677018634,3310.55900621118,3024.8447204968943,26.534082,26.779917,26.756998,1.9000001,0.4,9.400001,20.708168,20.9706675,21.6456685,0.25,0.2,7.499999750000001,1.0,0.90000004,70.88,,69.11714285714285,1.270691600220542,3372.670807453415,12.42236032932146,71.47
3409.9378881987577,134.66,154.0,1,1,0,0,0,4.82,0.3,26.31325,0.0,0.0,21.006084,0.0,0.0,11,10,4,0,-0.8660254037844386,0.5000000000000001,71.47,70.29,67.94,3397.5155279503106,3322.981366459627,3037.267080745341,26.61325,26.686167,26.6445,0.2,0.90000004,2.2,20.731085,21.05817,21.227959,0.05,0.1,1.60000005,1.3000001,1.0,71.47,,69.7057142857143,1.2699193825236212,3385.093167701862,12.42236032928599,72.06
3422.360248447205,134.8,154.0,1,1,0,0,0,4.82,0.0,25.52575,0.0,0.0,20.0946235,0.0,0.0,12,10,5,1,-0.8660254037844386,0.5000000000000001,72.06,70.88,68.53,3409.9378881987577,3335.4037267080744,3049.6894409937886,26.31325,26.534082,26.638254,0.0,1.9000001,0.0,21.006084,20.708168,20.9790005,0.0,0.25,2.10000005,0.3,1.3000001,72.06,,70.2942857142857,1.2699193825236408,3397.515527950309,12.42236032925052,72.65
3434.782608695652,134.8,154.0,1,1,0,0,0,4.82,0.1,25.065338,0.3,0.3,19.736292,0.15,0.15,13,10,6,1,-0.8660254037844386,0.5000000000000001,72.65,71.47,69.12,3422.360248447205,3347.826086956522,3062.111801242236,25.52575,26.61325,26.325752,0.0,0.2,0.2,20.0946235,20.731085,21.0612915,0.0,0.05,1.00000005,0.0,0.3,72.65,,70.88285714285715,1.270691600220597,3409.9378881987564,12.42236032921505,73.24
3447.204968944099,134.8,154.0,1,1,0,0,0,4.82,2.0,25.190332,0.1,0.1,19.458167,0.90000005,0.90000005,14,10,0,0,-0.8660254037844386,0.5000000000000001,73.24,72.06,69.71,3434.782608695652,3360.248447204969,3074.534161490684,25.065338,26.31325,26.779917,0.3,0.0,0.4,19.736292,21.006084,20.9706675,0.15,0.0,0.2,0.1,0.0,73.24,,71.47142857142858,1.2722346294591438,3422.3602484472035,12.422360329179579,73.82
3459.6273291925468,134.8,154.0,1,1,0,0,0,4.82,1.8000001,24.954918,0.0,0.0,19.029001,1.8999999,1.8999999,15,10,1,0,-0.8660254037844386,0.5000000000000001,73.82,72.65,70.29,3447.204968944099,3372.6708074534163,3086.9565217391305,25.190332,25.52575,26.686167,0.1,0.0,0.90000004,19.458167,20.0946235,21.05817,0.90000005,0.0,0.1,2.0,0.1,73.82,,72.05857142857143,1.2722346294591595,3434.7826086956507,12.422360329144109,74.41
3472.049689440994,134.77,154.0,1,1,0,0,0,4.82,1.9000001,24.640333,0.0,0.0,18.4373335,0.65000002,0.65000002,16,10,2,0,-0.8660254037844386,0.5000000000000001,74.41,73.24,70.88,3459.6273291925468,3385.0931677018634,3099.3788819875776,24.954918,25.065338,26.534082,0.0,0.3,1.9000001,19.029001,19.736292,20.708168,1.8999999,0.15,0.25,1.8000001,2.0,74.41,,72.64714285714285,1.270691600220652,3447.204968944098,12.422360329108923,75.0
3484.472049689441,134.7,154.0,1,1,0,0,0,4.82,2.1999998,24.19867,0.0,0.0,18.6540005,0.8500000000000001,0.8500000000000001,17,10,3,0,-0.8660254037844386,0.5000000000000001,75.0,73.82,71.47,3472.049689440994,3397.5155279503106,3111.801242236025,24.640333,25.190332,26.61325,0.0,0.1,0.2,18.4373335,19.458167,20.731085,0.65000002,0.90000005,0.05,1.9000001,1.8000001,75.0,,73.23571428571428,1.2699193825237314,3459.627329192545,12.422360329073737,75.59
3496.894409937888,134.82,154.0,1,1,0,0,0,4.82,0.6,24.479918,0.0,0.0,18.8008765,0.85000005,0.85000005,18,10,4,0,-0.8660254037844386,0.5000000000000001,75.59,74.41,72.06,3484.472049689441,3409.9378881987577,3124.223602484472,24.19867,24.954918,26.31325,0.0,0.0,0.0,18.6540005,19.029001,21.006084,0.8500000000000001,1.8999999,0.0,2.1999998,1.9000001,75.59,,73.82428571428571,1.269919382523751,3472.049689440993,12.42236032903855,76.18
3509.316770186336,134.81,154.0,1,1,0,0,0,4.82,0.4,24.486168,2.7,2.7,18.2144165,4.15,4.15,19,10,5,1,-0.8660254037844386,0.5000000000000001,76.18,75.0,72.65,3496.894409937888,3422.360248447205,3136.645962732919,24.479918,24.640333,25.52575,0.0,0.0,0.0,18.8008765,18.4373335,20.0946235,0.85000005,0.65000002,0.0,0.6,2.1999998,76.18,,74.41285714285713,1.2706916002207072,3484.47204968944,12.422360329003649,76.76
3521.7391304347825,134.81,154.0,1,1,0,0,0,4.82,0.70000005,23.665335,2.6,2.6,18.171709,2.0500001,2.0500001,20,10,6,1,-0.8660254037844386,0.5000000000000001,76.76,75.59,73.24,3509.316770186336,3434.782608695652,3149.0683229813667,24.486168,24.19867,25.065338,2.7,0.0,0.3,18.2144165,18.6540005,19.736292,4.15,0.8500000000000001,0.15,0.4,0.6,76.76,,75.0,1.26992125740708,3496.8944099378873,12.42236032896886,77.35
3534.16149068323,134.81,154.0,1,1,0,0,0,4.82,5.7,24.444502,0.0,0.0,18.7456665,0.35,0.35,21,10,0,0,-0.8660254037844386,0.5000000000000001,77.35,76.18,73.82,3521.7391304347825,3447.204968944099,3161.490683229814,23.665335,24.479918,25.190332,2.6,0.0,0.1,18.171709,18.8008765,19.458167,2.0500001,0.85000005,0.90000005,0.70000005,0.4,77.35,,75.58714285714287,1.270691600220753,3509.3167701863345,12.42236032893339,77.94
3546.5838509316773,134.82,154.0,1,1,0,0,0,4.82,1.7,24.561167,0.0,0.0,19.6748355,0.1,0.1,22,10,1,0,-0.8660254037844386,0.5000000000000001,77.94,76.76,74.41,3534.16149068323,3459.6273291925468,3173.913043478261,24.444502,24.486168,24.954918,0.0,2.7,0.0,18.7456665,18.2144165,19.029001,0.35,4.15,1.8999999,5.7,0.70000005,77.94,,76.17571428571429,1.269919382523843,3521.7391304347816,12.422360328898206,78.53
3559.0062111801244,134.83,154.0,1,1,0,0,0,4.82,3.1,25.50908,0.0,0.0,19.968584,0.0,0.0,23,10,2,0,-0.8660254037844386,0.5000000000000001,78.53,77.35,75.0,3546.5838509316773,3472.049689440994,3186.335403726708,24.561167,23.665335,24.640333,0.0,2.6,0.0,19.6748355,18.171709,18.4373335,0.1,2.0500001,0.65000002,1.7,5.7,78.53,,76.76428571428572,1.2699193825238697,3534.1614906832287,12.42236032886353,79.12
3571.428571428572,134.84,154.0,1,1,0,0,0,4.82,0.1,25.402832,0.0,0.0,19.8112925,0.40000005,0.40000005,24,10,3,0,-0.8660254037844386,0.5000000000000001,79.12,77.94,75.59,3559.0062111801244,3484.472049689441,3198.7577639751557,25.50908,24.444502,24.19867,0.0,0.0,0.0,19.968584,18.7456665,18.6540005,0.0,0.35,0.8500000000000001,3.1,1.7,79.12,,77.35285714285715,1.270691600220831,3546.5838509316764,12.422360328828345,79.71
3583.8509316770187,134.83,154.0,1,1,0,0,0,4.82,1.7,23.229918,0.0,0.0,18.5977495,0.5,0.5,25,10,4,0,-0.8660254037844386,0.5000000000000001,79.71,78.53,76.18,3571.428571428572,3496.894409937888,3211.1801242236024,25.402832,24.561167,24.479918,0.0,0.0,0.0,19.8112925,19.6748355,18.8008765,0.40000005,0.1,0.85000005,0.1,3.1,79.71,,77.94142857142857,1.2722346294593774,3559.0062111801235,12.422360328793955,80.29
3596.273291925466,134.84,154.0,1,1,0,0,0,4.82,0.5,24.261168,0.0,0.0,18.967541,0.0,0.0,26,10,5,1,-0.8660254037844386,0.5000000000000001,80.29,79.12,76.76,3583.8509316770187,3509.316770186336,3223.6024844720496,23.229918,25.50908,24.486168,0.0,0.0,2.7,18.5977495,19.968584,18.2144165,0.5,0.0,4.15,1.7,0.1,80.29,,78.52857142857144,1.2722346294594005,3571.4285714285706,12.42236032875928,80.88
3608.695652173913,134.84,154.0,1,1,0,0,0,4.82,1.6,25.048668,0.0,0.0,19.4894155,0.2,0.2,27,10,6,1,-0.8660254037844386,0.5000000000000001,80.88,79.71,77.35,3596.273291925466,3521.7391304347825,3236.0248447204967,24.261168,25.402832,23.665335,0.0,0.0,2.6,18.967541,19.8112925,18.171709,0.0,0.40000005,2.0500001,0.5,1.7,80.88,,79.11714285714285,1.2706916002208928,3583.850931677018,12.422360328724604,81.47
