Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price
7626.25,133.65,164.0,1,1,0,0,0,5.38,0.2,20.85075,0.0,16.719625,0.0,13,11,0,0,-0.5000000000000004,0.8660254037844384,55.0
5252.5,133.64,164.0,1,1,0,0,0,5.38,0.0,20.721584,0.0,16.9394175,0.0,14,11,1,0,-0.5000000000000004,0.8660254037844384,65.0
2878.75,133.64,164.0,1,1,0,0,0,5.38,0.0,21.40075,0.0,16.88525,0.0,15,11,2,0,-0.5000000000000004,0.8660254037844384,65.0
505.0,133.34,164.0,0,1,0,0,0,5.38,0.1,22.361168,0.0,16.7227505,0.0,16,11,3,0,-0.5000000000000004,0.8660254037844384,65.0
1010.0,133.48,164.0,0,1,0,0,0,5.38,0.0,22.782,0.0,17.1831685,0.0,17,11,4,0,-0.5000000000000004,0.8660254037844384,65.0
1515.0,133.54,164.0,0,1,0,0,0,5.38,0.0,22.052835,0.0,16.285251000000002,0.1,18,11,5,1,-0.5000000000000004,0.8660254037844384,65.0
2020.0,133.54,164.0,0,1,0,0,0,5.38,0.0,21.807001,0.0,16.268583,0.0,19,11,6,1,-0.5000000000000004,0.8660254037844384,65.0
2525.0,133.54,164.0,0,1,0,0,0,5.38,0.0,20.732,0.0,16.286292,0.0,20,11,0,0,-0.5000000000000004,0.8660254037844384,65.0
1683.33,133.65,164.0,0,1,0,0,0,5.38,0.0,20.196585,0.0,15.513375,0.0,21,11,1,0,-0.5000000000000004,0.8660254037844384,71.67
841.67,133.68,164.0,0,1,0,0,0,5.38,0.0,20.096584,0.0,14.615459,0.3,22,11,2,0,-0.5000000000000004,0.8660254037844384,78.33
1989.2885714285712,133.62,164.0,0,1,0,0,0,5.38,0.3,20.113249,0.0,14.7362925,0.15,23,11,3,0,-0.5000000000000004,0.8660254037844384,85.0
3136.907142857143,133.66,164.0,0,1,0,0,0,5.38,2.1,19.986168,0.0,15.531084,1.000000075,24,11,4,0,-0.5000000000000004,0.8660254037844384,85.0
4284.5257142857145,133.7,164.0,0,1,0,0,0,5.38,1.4000001,20.434084,0.0,15.517542,0.05,25,11,5,1,-0.5000000000000004,0.8660254037844384,85.0
5432.144285714286,133.7,164.0,0,1,0,0,0,5.38,0.0,20.675749,0.0,16.3425415,0.0,26,11,6,1,-0.5000000000000004,0.8660254037844384,85.0
6579.762857142858,133.7,164.0,0,1,0,0,0,5.38,0.1,20.615334,0.0,16.585251,0.0,27,11,0,0,-0.5000000000000004,0.8660254037844384,85.0
7727.381428571429,133.7,164.0,0,1,0,0,0,5.38,0.2,21.359083,0.0,16.395667,0.05,28,11,1,0,-0.5000000000000004,0.8660254037844384,85.0
8875.0,133.64,164.0,0,1,0,0,0,5.38,0.1,20.590334,0.0,15.97796,0.1,29,11,2,0,-0.5000000000000004,0.8660254037844384,85.0
7645.833333333333,133.63,160.0,0,1,0,0,0,5.38,0.0,19.692415,0.0,14.8956665,0.0,30,11,3,0,-0.5000000000000004,0.8660254037844384,85.0
6416.666666666666,133.74,160.0,0,0,0,0,1,4.95,0.1,20.582,0.0,15.734209,0.05,1,12,4,0,-2.4492935982947064e-16,1.0,85.0
5187.5,133.57,160.0,0,0,0,0,1,4.95,0.0,20.459085,0.0,15.154001,0.0,2,12,5,1,-2.4492935982947064e-16,1.0,76.67
3958.333333333333,133.57,160.0,0,0,0,0,1,4.95,0.0,19.432001,0.0,15.445666,0.0,3,12,6,1,-2.4492935982947064e-16,1.0,75.0
2729.166666666667,133.57,160.0,0,0,0,0,1,4.95,0.0,19.644503,0.0,14.6446255,0.1,4,12,0,0,-2.4492935982947064e-16,1.0,75.0
1500.0,133.69,160.0,0,0,0,0,1,4.95,0.0,18.596582,0.0,15.2352505,0.0,5,12,1,0,-2.4492935982947064e-16,1.0,65.0
3000.0,133.72,160.0,0,0,0,0,1,4.95,0.0,20.402834,0.0,14.744626,0.0,6,12,2,0,-2.4492935982947064e-16,1.0,66.67
2965.909090909091,133.63,160.0,0,0,0,0,1,4.95,0.2,18.813253,1.2,13.6967065,0.2,7,12,3,0,-2.4492935982947064e-16,1.0,55.0
2931.818181818182,133.67,160.0,0,0,0,0,1,4.95,0.0,18.954918,0.0,13.731083,0.0,8,12,4,0,-2.4492935982947064e-16,1.0,65.0
2897.7272727272725,133.72,160.0,0,0,0,0,1,4.95,0.0,17.702833,0.0,13.20295775,0.0,9,12,5,1,-2.4492935982947064e-16,1.0,66.67
2863.6363636363635,133.72,160.0,0,0,0,0,1,4.95,0.1,16.371584,0.0,12.255042,0.0,10,12,6,1,-2.4492935982947064e-16,1.0,65.0
2829.5454545454545,133.72,160.0,0,0,0,0,1,4.95,0.4,16.079918,0.0,12.267543,0.0,11,12,0,0,-2.4492935982947064e-16,1.0,65.0
2795.454545454545,133.74,160.0,0,0,0,0,1,4.95,1.5,16.519499,0.0,12.481084,0.0,12,12,1,0,-2.4492935982947064e-16,1.0,55.0
2761.3636363636365,133.73,160.0,0,0,0,0,1,4.95,1.4000001,15.7924185,0.0,11.0519175,0.400000025,13,12,2,0,-2.4492935982947064e-16,1.0,63.33
2727.272727272727,133.75,160.0,0,0,0,0,1,4.95,0.0,15.623668,0.0,11.09045825,0.0,14,12,3,0,-2.4492935982947064e-16,1.0,50.0
2693.181818181818,133.64,157.0,0,0,0,0,1,4.95,0.0,14.852833,0.0,11.4779575,0.0,15,12,4,0,-2.4492935982947064e-16,1.0,53.33
2659.090909090909,133.11,157.0,0,0,0,0,1,4.95,0.0,15.121583,0.0,11.9831665,0.0,16,12,5,1,-2.4492935982947064e-16,1.0,55.0
2625.0,133.11,157.0,0,0,0,0,1,4.95,0.0,15.221583,0.0,12.8977505,0.0,17,12,6,1,-2.4492935982947064e-16,1.0,55.0
3167.857142857143,133.11,157.0,0,0,0,0,1,4.95,0.0,15.215333,0.0,11.820666,0.0,18,12,0,0,-2.4492935982947064e-16,1.0,65.0
3710.714285714286,133.2,157.0,0,0,0,0,1,4.95,0.0,15.319501,0.0,11.5758745,0.0,19,12,1,0,-2.4492935982947064e-16,1.0,65.0
4253.571428571428,133.4,157.0,0,0,0,0,1,4.95,0.0,15.832001,0.0,12.724833,0.0,20,12,2,0,-2.4492935982947064e-16,1.0,65.0
4796.428571428572,133.38,157.0,0,0,0,0,1,4.95,0.0,15.41325,0.0,13.92170875,0.0,21,12,3,0,-2.4492935982947064e-16,1.0,65.0
5339.285714285714,133.55,157.0,0,0,0,0,1,4.95,0.0,16.127834,0.0,13.480042999999998,0.0,22,12,4,0,-2.4492935982947064e-16,1.0,55.0
5882.142857142857,133.33,157.0,0,0,0,0,1,4.95,0.0,17.607,0.0,13.62379275,0.0,23,12,5,1,-2.4492935982947064e-16,1.0,55.0
6425.0,133.33,157.0,0,0,0,0,1,4.95,0.0,17.592419,0.0,12.997751,0.0,24,12,6,1,-2.4492935982947064e-16,1.0,55.0
5950.0,133.33,157.0,0,0,0,0,1,4.95,0.0,17.81325,0.0,12.543583,0.0,25,12,0,0,-2.4492935982947064e-16,1.0,55.0
5475.0,133.33,157.0,0,0,0,0,1,4.95,0.0,17.109085,0.0,12.869624,0.0,26,12,1,0,-2.4492935982947064e-16,1.0,65.0
5000.0,133.42,157.0,0,0,0,0,1,4.95,0.0,16.952837,0.0,13.010251,0.0,27,12,2,0,-2.4492935982947064e-16,1.0,55.0
4000.0,133.66,157.0,0,0,0,0,1,4.95,0.70000005,17.263252,0.0,12.988375,0.15,28,12,3,0,-2.4492935982947064e-16,1.0,55.0
3000.0,133.37,157.0,0,0,0,0,1,4.95,0.0,17.002834,0.0,12.724834,0.0,29,12,4,0,-2.4492935982947064e-16,1.0,55.0
5000.0,133.44,157.0,0,0,0,0,1,4.95,0.2,15.7403345,0.0,13.0477505,0.0,30,12,5,1,-2.4492935982947064e-16,1.0,55.0
9000.0,133.44,157.0,0,0,0,0,1,4.95,0.0,14.636167,0.0,12.482125,0.0,31,12,6,1,-2.4492935982947064e-16,1.0,55.0
7000.0,133.44,157.0,0,0,0,0,1,5.26,0.0,13.731999,0.0,11.7060835,0.0,1,1,0,0,0.4999999999999999,0.8660254037844387,55.0
5000.0,133.49,157.0,0,0,0,0,1,5.26,0.2,13.679916,0.0,11.0519175,0.05,2,1,1,0,0.4999999999999999,0.8660254037844387,45.0
5000.0,133.62,157.0,0,0,0,0,1,5.26,0.0,13.963252,0.0,10.9342085,0.0,3,1,2,0,0.4999999999999999,0.8660254037844387,65.0
5000.0,133.55,157.0,0,0,0,0,1,5.26,0.1,13.911168,0.0,11.0133735,0.0,4,1,3,0,0.4999999999999999,0.8660254037844387,55.0
5000.0,133.48,157.0,0,0,0,0,1,5.26,0.0,14.36325,0.0,11.212334,0.0,5,1,4,0,0.4999999999999999,0.8660254037844387,55.0
5000.0,133.35,157.0,0,0,0,0,1,5.26,0.4,15.588249,0.0,11.41025,0.0,6,1,5,1,0.4999999999999999,0.8660254037844387,55.0
5000.0,133.35,157.0,0,0,0,0,1,5.26,0.0,15.617417,0.0,11.382125,0.0,7,1,6,1,0.4999999999999999,0.8660254037844387,55.0
5000.0,133.35,157.0,0,0,0,0,1,5.26,0.0,15.0945015,0.0,11.64879075,0.0,8,1,0,0,0.4999999999999999,0.8660254037844387,45.0
5000.0,133.33,157.0,0,0,0,0,1,5.26,0.0,14.273667,0.0,12.831084,0.0,9,1,1,0,0.4999999999999999,0.8660254037844387,45.0
5000.0,133.29,157.0,0,0,0,0,1,5.26,0.0,13.534085,0.0,12.1654585,0.0,10,1,2,0,0.4999999999999999,0.8660254037844387,45.0
2987.5,133.16,157.0,0,0,0,0,1,5.26,0.0,13.779918,0.0,10.3998335,0.0,11,1,3,0,0.4999999999999999,0.8660254037844387,45.0
975.0,133.15,157.0,0,0,0,0,1,5.26,0.0,12.181999,0.0,11.149834,0.0,12,1,4,0,0.4999999999999999,0.8660254037844387,45.0
1812.5,132.98,157.0,0,0,0,0,1,5.26,0.0,12.107001,0.0,12.6706685,0.0,13,1,5,1,0.4999999999999999,0.8660254037844387,45.0
2650.0,132.98,157.0,0,0,0,0,1,5.26,0.0,12.684082,0.0,12.53004225,0.0,14,1,6,1,0.4999999999999999,0.8660254037844387,45.0
3487.5,132.98,156.0,0,0,0,0,1,5.26,0.2,13.171584,0.0,11.9800415,0.0,15,1,0,0,0.4999999999999999,0.8660254037844387,45.0
4325.0,132.92,156.0,0,0,0,0,1,5.26,2.3000002,13.265335,0.0,11.261292,0.0,16,1,1,0,0.4999999999999999,0.8660254037844387,45.0
5162.5,133.22,156.0,0,0,0,0,1,5.26,5.8,13.0195,0.0,9.9133745,0.3,17,1,2,0,0.4999999999999999,0.8660254037844387,45.0
6000.0,133.33,156.0,0,0,0,0,1,5.26,0.5,13.267418,0.0,9.3935835,0.15,18,1,3,0,0.4999999999999999,0.8660254037844387,45.0
4250.0,133.3,156.0,0,0,0,0,1,5.26,0.0,13.677834,0.0,8.57587475,0.0,19,1,4,0,0.4999999999999999,0.8660254037844387,55.0
2500.0,133.21,156.0,0,0,0,0,1,5.26,0.0,12.629917,0.0,10.0071245,0.0,20,1,5,1,0.4999999999999999,0.8660254037844387,55.0
10000.0,133.21,156.0,0,0,0,0,1,5.26,0.0,10.813251,0.0,8.7529575,0.0,21,1,6,1,0.4999999999999999,0.8660254037844387,55.0
12000.0,133.21,156.0,0,0,0,0,1,5.26,0.0,10.959084,0.0,8.640457999999999,0.0,22,1,0,0,0.4999999999999999,0.8660254037844387,55.0
11468.75,133.21,156.0,0,0,0,0,1,5.26,0.70000005,11.55075,0.0,10.2185835,0.0,23,1,1,0,0.4999999999999999,0.8660254037844387,55.0
10937.5,133.35,156.0,0,0,0,0,1,5.26,2.0,11.604917,0.0,9.8164995,0.0,24,1,2,0,0.4999999999999999,0.8660254037844387,55.0
10406.25,133.3,156.0,0,0,0,0,1,5.26,0.1,11.673667,0.0,9.61754125,0.0,25,1,3,0,0.4999999999999999,0.8660254037844387,55.0
9875.0,133.29,156.0,0,0,0,0,1,5.26,0.0,12.227833,0.0,9.54670925,0.0,26,1,4,0,0.4999999999999999,0.8660254037844387,55.0
9583.333333333334,133.29,156.0,0,0,0,0,1,5.26,0.0,11.477834,0.0,9.04775,0.0,27,1,5,1,0.4999999999999999,0.8660254037844387,55.0
9291.666666666666,133.29,156.0,0,0,0,0,1,5.26,0.0,12.719501,0.0,9.9956655,0.0,28,1,6,1,0.4999999999999999,0.8660254037844387,65.0
9000.0,133.29,156.0,0,0,0,0,1,5.26,0.1,13.421584,0.0,10.8133745,0.0,29,1,0,0,0.4999999999999999,0.8660254037844387,65.0
13800.0,133.32,156.0,0,0,0,0,1,5.26,1.0,14.098667,0.0,10.615458,0.0,30,1,1,0,0.4999999999999999,0.8660254037844387,65.0
12533.333333333334,133.28,158.0,0,0,0,0,1,5.26,0.0,14.848667,0.0,10.474833,0.0,31,1,2,0,0.4999999999999999,0.8660254037844387,65.0
11266.666666666668,133.18,158.0,0,0,0,0,1,5.01,0.2,15.963249,0.0,10.27274925,0.45000005,1,2,3,0,0.8660254037844386,0.5000000000000001,55.0
10000.0,133.05,158.0,0,0,0,0,1,5.01,0.0,15.35075,0.0,10.829,0.0,2,2,4,0,0.8660254037844386,0.5000000000000001,65.0
2856.0,132.98,158.0,0,0,0,0,1,5.01,0.0,13.898666,0.0,10.4175425,0.0,3,2,5,1,0.8660254037844386,0.5000000000000001,65.0
16450.0,132.98,158.0,0,0,0,0,1,5.01,3.2,15.338252,0.0,9.6633755,1.850000025,4,2,6,1,0.8660254037844386,0.5000000000000001,65.0
24950.0,132.98,158.0,0,0,0,0,1,5.01,0.0,15.663251,0.0,11.6831675,0.0,5,2,0,0,0.8660254037844386,0.5000000000000001,65.0
15475.0,133.2,158.0,0,0,0,0,1,5.01,0.0,14.925751,0.0,11.416498,0.0,6,2,1,0,0.8660254037844386,0.5000000000000001,65.0
6000.0,133.2,158.0,0,0,0,0,1,5.01,0.0,14.146584,0.0,10.736292,0.0,7,2,2,0,0.8660254037844386,0.5000000000000001,70.0
12000.0,133.06,158.0,0,0,0,0,1,5.01,0.0,13.077834,0.0,10.77066675,0.0,8,2,3,0,0.8660254037844386,0.5000000000000001,75.0
17250.0,133.04,158.0,0,0,0,0,1,5.01,0.0,13.979919,0.0,10.4227505,0.0,9,2,4,0,0.8660254037844386,0.5000000000000001,65.0
24725.0,133.16,158.0,0,0,0,0,1,5.01,0.2,14.81742,0.0,12.9904585,0.0,10,2,5,1,0.8660254037844386,0.5000000000000001,65.0
12600.0,133.16,158.0,0,0,0,0,1,5.01,0.1,15.686165,0.0,13.259209,0.0,11,2,6,1,0.8660254037844386,0.5000000000000001,65.0
22000.0,133.16,158.0,0,0,0,0,1,5.01,0.0,15.923664,0.0,13.3862915,0.0,12,2,0,0,0.8660254037844386,0.5000000000000001,65.0
2250.0,133.11,158.0,0,0,0,0,1,5.01,0.0,16.37575,0.0,13.96754175,0.0,13,2,1,0,0.8660254037844386,0.5000000000000001,65.0
3670.0,133.11,158.0,0,0,0,0,1,5.01,1.0,16.6195,0.2,13.334208,0.15,14,2,2,0,0.8660254037844386,0.5000000000000001,55.0
5090.0,133.16,160.0,0,0,0,0,1,5.01,0.0,17.456999,0.0,13.59879175,0.0,15,2,3,0,0.8660254037844386,0.5000000000000001,65.0
6645.0,133.18,160.0,0,0,0,0,1,5.01,0.0,17.734083,0.0,13.9008745,0.0,16,2,4,0,0.8660254037844386,0.5000000000000001,65.0
8200.0,133.13,160.0,0,0,0,0,1,5.01,0.0,17.5945,0.0,13.584208,0.0,17,2,5,1,0.8660254037844386,0.5000000000000001,55.0
7683.333333333333,133.13,160.0,0,0,0,0,1,5.01,0.0,17.47992,0.0,13.6779595,0.0,18,2,6,1,0.8660254037844386,0.5000000000000001,55.0
7166.666666666667,133.13,160.0,0,0,0,0,1,5.01,0.1,17.73617,0.0,14.389417,0.0,19,2,0,0,0.8660254037844386,0.5000000000000001,55.0
6650.0,133.13,160.0,0,0,0,0,1,5.01,0.0,19.325752,0.0,15.763376,0.5,20,2,1,0,0.8660254037844386,0.5000000000000001,55.0
4944.333333333333,133.05,160.0,0,0,0,0,1,5.01,0.0,19.496584,0.2,13.864417,0.25,21,2,2,0,0.8660254037844386,0.5000000000000001,55.0
3238.6666666666665,133.06,160.0,0,0,0,0,1,5.01,0.7,18.621584,0.0,12.9081665,1.95,22,2,3,0,0.8660254037844386,0.5000000000000001,55.0
1533.0,132.85,160.0,0,0,0,0,1,5.01,0.0,17.875751,0.0,11.76962475,0.05,23,2,4,0,0.8660254037844386,0.5000000000000001,55.0
1491.0,133.01,160.0,0,0,0,0,1,5.01,1.1,16.929918,0.0,11.808166,0.0,24,2,5,1,0.8660254037844386,0.5000000000000001,55.0
1449.0,133.01,160.0,0,0,0,0,1,5.01,0.0,16.4695,0.0,12.545666,0.0,25,2,6,1,0.8660254037844386,0.5000000000000001,55.0
1407.0,133.01,160.0,0,0,0,0,1,5.01,0.0,16.240335,0.0,13.32483375,0.0,26,2,0,0,0.8660254037844386,0.5000000000000001,55.0
1365.0,132.93,160.0,0,0,0,0,1,5.01,0.0,16.650751,0.0,14.24045825,0.0,27,2,1,0,0.8660254037844386,0.5000000000000001,55.0
7000.0,132.94,160.0,0,0,0,0,1,5.01,0.0,18.12992,0.0,14.5539985,0.0,28,2,2,0,0.8660254037844386,0.5000000000000001,55.0
4387.5,132.98,160.0,0,0,0,0,1,5.01,0.0,18.715332,0.0,14.66025,0.0,29,2,3,0,0.8660254037844386,0.5000000000000001,55.0
1775.0,132.97,160.0,0,0,0,1,0,4.82,0.0,19.088251,0.0,14.895668,0.0,1,3,4,0,1.0,6.123233995736766e-17,55.0
1139.5,132.95,160.0,0,0,0,1,0,4.82,0.8,20.80075,0.0,15.590458,0.8,2,3,5,1,1.0,6.123233995736766e-17,55.0
504.0,132.95,160.0,0,0,0,1,0,4.82,6.1000004,19.798666,0.8000001,14.8977505,2.89999995,3,3,6,1,1.0,6.123233995736766e-17,55.0
1008.0,132.95,160.0,0,0,0,1,0,4.82,1.4,21.165335,2.4,15.698792,0.05,4,3,0,0,1.0,6.123233995736766e-17,55.0
5000.0,132.93,160.0,1,0,0,1,0,4.82,0.0,20.62992,0.0,15.24671,0.0,5,3,1,0,1.0,6.123233995736766e-17,55.0
2600.0,132.94,160.0,1,0,0,1,0,4.82,0.0,18.846584,0.0,15.818586,0.0,6,3,2,0,1.0,6.123233995736766e-17,55.0
200.0,132.82,160.0,1,0,0,1,0,4.82,0.1,18.371584,0.0,16.013377,0.0,7,3,3,0,1.0,6.123233995736766e-17,65.0
980.0,132.76,160.0,1,0,0,1,0,4.82,0.0,19.490335,0.0,15.3279595,0.0,8,3,4,0,1.0,6.123233995736766e-17,65.0
1760.0,132.76,160.0,1,0,0,1,0,4.82,0.0,19.071583,0.0,15.39879225,0.0,9,3,5,1,1.0,6.123233995736766e-17,55.0
2540.0,132.76,160.0,1,0,0,1,0,4.82,0.0,19.782001,0.0,16.159208500000002,0.0,10,3,6,1,1.0,6.123233995736766e-17,55.0
3320.0,132.76,160.0,1,0,0,1,0,4.82,0.0,21.66117,0.0,17.435250000000003,0.0,11,3,0,0,1.0,6.123233995736766e-17,55.0
4100.0,132.72,160.0,1,0,0,1,0,4.82,0.0,21.790335,0.0,17.817545000000003,0.0,12,3,1,0,1.0,6.123233995736766e-17,55.0
7750.0,132.74,160.0,1,0,0,1,0,4.82,0.6,22.542414,0.0,17.868585500000002,0.0,13,3,2,0,1.0,6.123233995736766e-17,55.0
3465.0,132.89,160.0,1,0,0,1,0,4.82,0.0,22.194502,0.0,17.8967095,0.0,14,3,3,0,1.0,6.123233995736766e-17,65.0
3622.5,132.82,158.0,1,0,0,1,0,4.82,0.0,23.171585,0.0,18.1342085,0.0,15,3,4,0,1.0,6.123233995736766e-17,55.0
3780.0,132.91,158.0,1,0,0,1,0,4.82,0.0,22.865334,0.0,18.074833,0.0,16,3,5,1,1.0,6.123233995736766e-17,55.0
3937.5,132.91,158.0,1,0,0,1,0,4.82,0.0,22.782003,0.0,18.0810855,0.0,17,3,6,1,1.0,6.123233995736766e-17,55.0
4095.0,132.91,158.0,1,0,0,1,0,4.82,0.0,22.75492,0.0,18.059208,0.0,18,3,0,0,1.0,6.123233995736766e-17,55.0
5000.0,132.96,158.0,1,0,0,1,0,4.82,0.0,24.850754,0.0,18.1935855,0.0,19,3,1,0,1.0,6.123233995736766e-17,55.0
10.0,133.16,158.0,1,0,0,1,0,4.82,6.0,19.963251,12.3,14.6529585,8.09999975,20,3,2,0,1.0,6.123233995736766e-17,55.0
1841.67,133.36,158.0,1,0,0,1,0,4.82,6.1,20.240334,14.6,14.616502,4.699999999999999,21,3,3,0,1.0,6.123233995736766e-17,56.67
3673.33,133.34,158.0,1,0,0,1,0,4.82,0.2,20.913252,0.0,15.045668,5.25,22,3,4,0,1.0,6.123233995736766e-17,58.33
5505.0,133.79,158.0,1,0,0,1,0,4.82,12.1,20.946587,3.7,15.9290015,6.7499992,23,3,5,1,1.0,6.123233995736766e-17,60.0
7336.67,133.79,158.0,1,0,0,1,0,4.82,1.7,22.932,0.0,16.838375,2.00000005,24,3,6,1,1.0,6.123233995736766e-17,61.67
9168.33,133.79,158.0,1,0,0,1,0,4.82,0.9,23.386168,0.0,16.697750499999998,1.7000000000000002,25,3,0,0,1.0,6.123233995736766e-17,63.33
11000.0,133.79,158.0,0,0,0,1,0,4.82,1.0000001,23.802835,4.2000003,17.6623335,1.4,26,3,1,0,1.0,6.123233995736766e-17,65.0
16000.0,133.56,158.0,0,0,0,1,0,4.82,9.6,23.996584,0.0,17.313375,3.6999998,27,3,2,0,1.0,6.123233995736766e-17,55.0
24437.5,133.7,158.0,0,0,0,1,0,4.82,4.1,24.194502,0.1,17.9915,1.6500001,28,3,3,0,1.0,6.123233995736766e-17,65.0
32875.0,133.75,158.0,0,0,0,1,0,4.82,2.1000001,25.167418,0.0,18.8800425,1.55,29,3,4,0,1.0,6.123233995736766e-17,75.0
5735.0,133.75,158.0,0,0,0,1,0,4.82,1.2,25.94867,0.0,19.723792,5.5,30,3,5,1,1.0,6.123233995736766e-17,76.67
55000.0,133.75,158.0,0,0,0,1,0,4.82,0.1,25.867416,0.0,20.130042000000003,1.45,31,3,6,1,1.0,6.123233995736766e-17,75.0
46071.0,133.75,158.0,0,0,0,1,0,4.61,0.0,25.738253,0.0,20.545668,0.0,1,4,0,0,0.8660254037844387,-0.4999999999999998,73.0
37142.0,133.75,158.0,0,0,0,1,0,4.61,0.0,24.513254,0.0,20.8394175,0.0,2,4,1,0,0.8660254037844387,-0.4999999999999998,71.0
28213.0,133.72,158.0,0,0,0,1,0,4.61,0.0,24.704916,0.0,21.245669,0.0,3,4,2,0,0.8660254037844387,-0.4999999999999998,69.0
19284.0,133.8,158.0,0,0,0,1,0,4.61,0.0,26.138247,0.0,22.194626,0.0,4,4,3,0,0.8660254037844387,-0.4999999999999998,67.0
10355.0,133.81,158.0,0,0,0,1,0,4.61,0.0,27.111168,0.0,22.023792,0.0,5,4,4,0,0.8660254037844387,-0.4999999999999998,65.0
40952.5,133.58,158.0,0,0,0,1,0,4.61,0.1,26.365335,0.0,21.6925425,0.0,6,4,5,1,0.8660254037844387,-0.4999999999999998,69.38
71550.0,133.58,158.0,0,0,0,1,0,4.61,0.1,26.038252,0.0,21.111293,0.0,7,4,6,1,0.8660254037844387,-0.4999999999999998,73.75
35300.0,133.58,158.0,0,0,0,1,0,4.61,0.0,24.82575,0.0,20.9279595,0.0,8,4,0,0,0.8660254037844387,-0.4999999999999998,75.0
28828.0,133.61,158.0,0,0,0,1,0,4.61,2.0,25.411165,0.0,20.431086,0.05,9,4,1,0,0.8660254037844387,-0.4999999999999998,75.0
22356.0,133.61,158.0,0,0,0,1,0,4.61,0.0,25.492416,0.0,20.80296,0.0,10,4,2,0,0.8660254037844387,-0.4999999999999998,66.67
29000.0,133.4,158.0,0,0,0,1,0,4.61,1.7,26.690338,0.1,20.7467085,0.35,11,4,3,0,0.8660254037844387,-0.4999999999999998,65.0
16500.0,133.4,158.0,0,0,0,1,0,4.61,0.0,26.554916,0.0,20.3883785,0.1,12,4,4,0,0.8660254037844387,-0.4999999999999998,65.0
9500.0,133.77,158.0,1,0,0,1,0,4.61,0.4,27.842417,0.0,21.3987925,0.0,13,4,5,1,0.8660254037844387,-0.4999999999999998,70.0
2500.0,133.77,158.0,1,0,0,1,0,4.61,0.0,28.104912,0.0,21.896708500000003,0.0,14,4,6,1,0.8660254037844387,-0.4999999999999998,75.0
36750.0,133.77,158.0,0,0,0,1,0,4.61,0.0,28.794504,0.0,23.08525,0.05,15,4,0,0,0.8660254037844387,-0.4999999999999998,65.0
16260.0,133.83,161.0,0,0,0,1,0,4.61,4.0,28.365334,0.0,23.346712,0.35,16,4,1,0,0.8660254037844387,-0.4999999999999998,65.0
23250.0,133.96,161.0,0,0,0,1,0,4.61,0.2,28.017416,0.0,22.733167,0.6,17,4,2,0,0.8660254037844387,-0.4999999999999998,65.0
16000.0,133.96,161.0,0,0,0,1,0,4.61,1.1,27.532,0.0,22.6769175,0.50000002,18,4,3,0,0.8660254037844387,-0.4999999999999998,65.0
14666.67,133.97,161.0,0,0,0,1,0,4.61,0.0,28.532,0.0,23.2237925,0.0,19,4,4,0,0.8660254037844387,-0.4999999999999998,65.0
13333.33,133.86,161.0,0,0,0,1,0,4.61,0.0,30.196585,0.0,24.516503,0.0,20,4,5,1,0.8660254037844387,-0.4999999999999998,65.0
12000.0,133.86,161.0,0,0,0,1,0,4.61,0.0,30.57575,0.0,24.4435845,0.0,21,4,6,1,0.8660254037844387,-0.4999999999999998,65.0
12000.0,133.86,161.0,0,0,0,1,0,4.61,0.0,30.590334,0.0,24.537334,0.0,22,4,0,0,0.8660254037844387,-0.4999999999999998,55.0
10175.0,133.69,161.0,0,0,0,1,0,4.61,0.0,30.796583,0.0,23.4946255,0.0,23,4,1,0,0.8660254037844387,-0.4999999999999998,55.0
8350.0,133.66,161.0,0,0,0,1,0,4.61,0.0,30.779915,0.0,23.439417,0.0,24,4,2,0,0.8660254037844387,-0.4999999999999998,55.0
6525.0,133.62,161.0,0,0,0,1,0,4.61,0.0,29.836168,0.0,24.13525,0.0,25,4,3,0,0.8660254037844387,-0.4999999999999998,55.0
4700.0,133.61,161.0,0,0,0,1,0,4.61,0.0,28.76533,0.0,24.6550435,0.0,26,4,4,0,0.8660254037844387,-0.4999999999999998,55.0
2875.0,133.65,161.0,0,0,0,1,0,4.61,0.0,29.917418,0.0,24.8915005,0.0,27,4,5,1,0.8660254037844387,-0.4999999999999998,55.0
10275.0,133.65,161.0,0,0,0,1,0,4.61,0.0,31.036165,0.0,24.619628,0.0,28,4,6,1,0.8660254037844387,-0.4999999999999998,45.0
17675.0,133.65,161.0,0,0,0,1,0,4.61,0.0,30.473665,0.0,25.3029605,0.0,29,4,0,0,0.8660254037844387,-0.4999999999999998,45.0
11337.5,133.86,159.0,0,0,0,1,0,4.61,0.0,31.515335,0.0,25.831083,0.0,30,4,1,0,0.8660254037844387,-0.4999999999999998,45.0
5000.0,133.79,159.0,0,0,0,1,0,4.4,0.0,31.169497,0.0,24.6904635,0.0,1,5,2,0,0.4999999999999999,-0.8660254037844387,45.0
14075.0,133.79,159.0,0,0,0,1,0,4.4,0.0,29.719498,0.0,23.232127,0.0,2,5,3,0,0.4999999999999999,-0.8660254037844387,40.0
